,Date,fOU_H0.4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099,-0.1620099
1,0.001,0.012091929,-0.059525922,-0.06147998,-0.30795333,-0.24107271,-0.2338413,-0.16511236,-0.1404194,-0.123642184,-0.23932059,0.020894323,-0.087384224,-0.117991745,-0.055931777,-0.28700924,-0.27533656,0.011139911,-0.36227328,-0.3607696,0.032052174,-0.25793448,-0.23031215,0.13619415,-0.19647005,-0.13022377,-0.2269522,0.117197745,-0.20229279,0.020101156,-0.28260148,-0.1812475,-0.22681081,-0.18366694,-0.23319134,0.04793408,-0.2654728,-0.15191041,-0.2114695,0.036621157,-0.030215006,-0.38692832,-0.05760996,-0.16660926,-0.011933403,-0.27494887,-0.307988,-0.08462387,-0.37064287,-0.09005323,-0.30594438,-0.05170079,-0.079813644,-0.05833549,-0.1723367,-0.11491526,-0.19346857,-0.269897,-0.117160454,-0.07013085,-0.042786054,-0.19622076,-0.3536291,-0.351867,-0.09504171,-0.30982068,-0.31538272,-0.08148657,-0.4008541,-0.057784572,-0.2928581,-0.18414809,0.046014693,-0.15723346,-0.09602178,0.005947426,-0.2764452,-0.16818479,-0.09064472,0.1309407,0.036305428,-0.023317313,-0.29101086,-0.1833232,-0.18866546,-0.31767303,-0.21289504,-0.34318012,-0.32490948,-0.19665301,-0.33661163,-0.13700992,-0.082668655,-0.14367412,-0.20112203,-0.20493007,-0.17722584,-0.21848986,-0.18582118,-0.22721922,-0.24921964,-0.19618608
2,0.002,-0.069365196,0.07550045,-0.023906367,-0.49621278,-0.37500566,-0.17195365,-0.1406585,-0.054212697,-0.15431206,-0.1807501,0.17709605,-0.2054694,-0.25229844,-0.024403766,-0.18261352,-0.29525775,0.1263963,-0.39955336,-0.067722335,0.11003545,-0.13285841,-0.15620641,0.35319763,-0.2446878,0.083764724,-0.14034231,0.22998619,-0.037807617,0.06298073,-0.21104558,-0.07959715,-0.2810142,0.05107802,-0.123726994,0.11091364,-0.32711232,-0.198532,-0.12885056,0.12611182,-0.13680454,-0.5846473,0.13014805,-0.055927873,0.009127386,-0.2611106,-0.26851776,0.04442593,-0.49695644,0.06815454,-0.26554328,0.27340305,-0.14901605,-0.230885,-0.43122333,-0.17703909,-0.09608697,-0.12319523,-0.033333465,-0.09823272,-0.07080803,-0.110095166,-0.2763142,-0.45110413,-0.006531156,-0.1358445,-0.4872324,0.009779383,-0.3079442,-0.08776538,-0.6390245,-0.17131928,0.13017939,-0.17005405,-0.114123,0.20753613,-0.41189763,-0.021126922,0.0043862537,-0.07377204,-0.013761669,0.071512766,-0.35547668,-0.10622879,-0.16308466,-0.4856068,-0.26038554,-0.39189273,-0.5367201,-0.16129537,-0.06640768,-0.19105667,-0.02934983,0.0018219883,-0.29509228,-0.031728815,-0.34579027,-0.3309635,-0.2388981,-0.35432863,-0.31876764,-0.0741508
3,0.003,0.10066169,0.015522849,-0.04417702,-0.47676086,-0.6832919,-0.053192317,-0.27613223,-0.0730102,-0.22615753,-0.33990782,0.25659478,-0.21219915,-0.2696446,0.029969763,-0.20794693,-0.14657843,0.022128507,-0.24581264,0.06275046,0.15639329,0.017562194,-0.12987906,0.46352234,-0.14903557,0.29701334,-0.13740353,0.11546221,0.016955167,0.40644178,-0.25600109,-0.20975418,-0.3205015,0.24883696,0.1774307,0.20708221,-0.3921799,-0.2152623,-0.2929102,0.07550125,-0.12481785,-0.80270153,0.3224848,0.12708814,-0.12537163,-0.19335227,-0.33185983,0.2843079,-0.46465504,0.2855717,-0.33572114,0.31945056,-0.14442648,-0.20807883,-0.37745243,-0.44940037,-0.1928458,-0.004882507,-0.0323531,0.012430374,-0.15031655,0.057794563,-0.33999592,-0.29954854,-0.28921267,-0.0425544,-0.4133548,0.121340856,-0.51432884,-0.14827162,-0.65766567,-0.05546643,0.111267686,-0.3376511,-0.23536111,0.33059758,-0.42881805,0.19348732,0.009507764,-0.3084371,0.01899833,0.19254188,-0.23946144,-0.1900049,-0.08220472,-0.5593183,-0.22037749,-0.37864503,-0.4685452,-0.12146325,-0.19020316,-0.3161088,0.0052400753,0.24968646,-0.4027895,0.26165822,-0.35469967,-0.36984017,-0.41116774,-0.4067125,-0.30669373,-0.2473748
4,0.004,0.21926276,0.11121475,-0.03173358,-0.46459457,-0.74984884,-0.023944428,-0.31762743,-0.26262006,-0.28632194,-0.6067892,0.16099936,-0.17021647,-0.35899466,0.0832039,-0.12225693,-0.122601934,-0.101199076,-0.2335304,0.21222574,0.21305329,-0.05449661,-0.37453386,0.52921146,-0.099480554,0.23448822,0.041830376,0.051373113,0.17357656,0.6245788,-0.30301875,-0.2990679,-0.38347703,0.540635,0.36560833,0.34769616,-0.6165167,-0.16077588,-0.3857196,0.0728696,0.021264786,-0.9339072,0.27528366,0.14854683,-0.25013304,-0.28925836,-0.37426028,0.5328536,-0.47515592,0.4844783,-0.512028,0.26662582,-0.08230655,-0.15714246,-0.35568437,-0.5231404,-0.42484406,-0.30500963,-0.31259057,0.065695874,-0.059963763,0.1356145,-0.2487043,-0.4672763,-0.3983625,0.074697234,-0.42966825,0.34964958,-0.68572474,-0.29320636,-0.83468723,-0.04515814,0.14286505,-0.48255113,-0.11006202,0.47970623,-0.5772573,0.18561602,0.0561348,-0.19597846,0.057313174,0.26932424,-0.20041181,-0.11986482,-0.07647013,-0.68079996,-0.31606597,-0.42404702,-0.47202528,-0.030574417,-0.038243085,-0.2068783,-0.020866908,0.21752083,-0.576553,0.5145295,-0.23114514,-0.39872128,-0.4588897,-0.3348505,-0.4559638,-0.2911423
5,0.005,0.30700037,0.14395608,-0.046281412,-0.46410927,-0.65801656,-0.19201052,-0.39943355,-0.28631705,-0.1508257,-0.7950139,0.15846105,0.053646844,-0.3354757,0.107133046,-0.08082566,-0.06782964,0.042142168,-0.36858422,0.41915417,0.14413916,-0.14162177,-0.2753681,0.618343,-0.2730309,0.22753096,-0.15715882,0.10156578,0.28575525,0.63089937,-0.12653841,-0.38253167,-0.3593961,0.6035215,0.50164944,0.44365945,-0.35334444,-0.15538019,-0.2976161,-0.056847006,0.10114152,-1.014605,0.2612531,0.110010765,-0.25947484,-0.22848462,-0.3606,0.5319094,-0.5716882,0.6428922,-0.5922491,0.36379617,-0.08396104,-0.13074094,-0.44817343,-0.5185007,-0.50974697,-0.26890543,-0.41856974,-0.047263913,0.028369403,0.20480485,-0.13688916,-0.47949284,-0.1883038,0.08173683,-0.6443026,0.40109843,-0.7864913,-0.16163754,-0.96298987,-0.13377716,0.018339632,-0.61356217,-0.11480216,0.6549912,-0.57661736,0.2649995,0.10853651,-0.13792303,-0.040431246,0.2570346,-0.052693125,-0.49878144,-0.15212724,-0.82499975,-0.33699304,-0.22594726,-0.63384324,0.09878656,0.0703447,-0.12249388,0.07473309,0.19138722,-0.524901,0.74165803,-0.27461457,-0.4220224,-0.51822627,-0.33476812,-0.5149047,-0.04936342
6,0.006,0.13926022,0.15676412,0.050484665,-0.56375825,-0.8677461,-0.22166453,-0.49213287,-0.60240626,-0.0012598932,-0.7859401,0.14719383,0.086423025,-0.12468348,0.10394044,-0.21045657,-0.110408805,0.023166608,-0.44880208,0.36254045,0.2095393,-0.28278103,-0.3554456,0.5691238,-0.23452738,0.22940035,-0.31264737,0.2689484,0.18234293,0.6828017,-0.09019138,-0.4829774,-0.36562103,0.386149,0.5714175,0.4179635,-0.2452825,-0.054047182,-0.4011395,-0.0020375475,0.041519273,-0.92857283,0.27611893,0.0026374604,-0.24654503,-0.13457653,-0.289578,0.50495136,-0.68846434,0.7636467,-0.857089,0.49963072,-0.049943797,-0.120478325,-0.511611,-0.38534924,-0.59179014,-0.15335202,-0.5660438,-0.122940175,0.16930544,0.0024704337,-0.048352912,-0.4847293,0.04292073,0.20981227,-0.80058,0.44093132,-1.0743356,-0.08208678,-1.1694973,-0.19055417,-0.0563631,-0.5876473,-0.19105633,0.52389795,-0.5935369,0.4235376,-0.024847005,-0.24566455,-0.008972225,0.1751975,-0.135327,-0.5664644,0.00722335,-0.73331606,-0.34394637,-0.19795157,-0.74258757,0.15183339,0.017461699,0.00394494,0.010783743,0.084337175,-0.5158422,0.8299483,-0.14761105,-0.48519433,-0.50791156,-0.41094506,-0.73187256,0.12638903
7,0.007,-0.008767867,0.21474622,0.17850614,-0.34100264,-0.9334945,-0.30014884,-0.49785537,-0.81294763,0.14428145,-0.6382922,0.14810608,0.001009211,-0.19168812,0.054124992,-0.20333654,-0.16509674,0.00610343,-0.5907418,0.39460796,0.05014424,-0.48450252,-0.36960304,0.6933758,-0.37514797,0.3004407,-0.24897869,0.2673892,0.10352557,0.75230426,0.050439544,-0.3875703,-0.41952154,0.4358314,0.733425,0.3933205,-0.1919818,-0.12106535,-0.3639311,-0.15831272,0.034298554,-1.0003723,0.18606906,-0.10542005,-0.23024935,-0.10834945,-0.22828805,0.3790084,-0.6356795,0.8917691,-0.9596277,0.4840806,-0.054146964,-0.17640443,-0.5125509,-0.17869863,-0.72046363,-0.15226781,-0.74369407,0.045193847,0.028247438,0.18227905,0.017052379,-0.56113213,0.101002574,0.19410142,-0.7344037,0.41520292,-1.2182208,0.057573434,-1.2959602,-0.3679493,0.038935054,-0.6253686,-0.27403802,0.74382,-0.36283103,0.36754477,-0.18873212,-0.13280189,0.022483397,-0.0138931535,0.009431321,-0.45582616,-0.05737989,-0.59944797,-0.44623715,-0.17161256,-0.7593998,0.4000842,0.06798076,0.07301912,0.0056484453,-0.008745164,-0.4955235,0.8025574,-0.14465074,-0.5335011,-0.63178086,-0.48890263,-0.87918913,0.33234128
8,0.008,0.07315954,0.18412536,0.19511265,-0.21349445,-1.079967,-0.24887179,-0.49846435,-0.791335,0.069365725,-0.5050245,0.13157484,-0.018748453,-0.4377942,0.15471613,-0.16645896,-0.09899512,0.07499392,-0.50955564,0.5029219,0.12887385,-0.6109894,-0.43054152,0.8327663,-0.20746985,0.28690982,-0.21758601,0.3578511,0.14012977,0.7721887,0.17184661,-0.5320205,-0.38728067,0.5707182,0.8067792,0.24330084,-0.12442477,-0.13436463,-0.537181,-0.26206863,0.21686691,-0.9340892,0.1603823,-0.13699639,-0.26949945,0.2530713,-0.2033338,0.23197189,-0.6307673,0.65719056,-1.1700287,0.6009378,-0.0037117973,-0.16841522,-0.54490197,-0.061298274,-0.7551329,-0.22072639,-1.0568459,0.0055176876,0.0051636533,0.24525335,0.042109594,-0.47668722,0.30744505,0.1862973,-0.73900443,0.2481421,-1.3602223,0.06692245,-1.4287887,-0.6128965,0.0667192,-0.6678666,-0.45043308,0.8562283,-0.11326422,0.31968042,-0.31890833,-0.17235285,0.21817517,-0.081615865,-0.05641182,-0.49925816,0.033617634,-0.7553506,-0.43649003,-0.23149428,-0.84948057,0.51447695,-0.11839997,0.13013865,-0.0014947262,-0.039310656,-0.4491545,0.9296496,-0.15001394,-0.80231154,-0.6687462,-0.4058134,-1.0503204,0.38814265
9,0.009000000000000001,-0.019817596,0.3757953,0.0019282699,0.034611158,-1.0636674,-0.2717502,-0.5511482,-0.54403305,-0.00018255692,-0.4114889,0.19220424,-0.1802242,-0.74579453,0.22641855,-0.10724415,0.1153625,0.13058023,-0.58124983,0.5708176,0.14257294,-0.9175906,-0.33460367,0.90924746,-0.22983362,0.13184968,-0.22558954,0.43108454,0.1390631,0.8086781,0.25973034,-0.42943823,-0.43570805,0.74010247,0.9272065,0.32948482,0.037571993,-0.25269943,-0.7862193,-0.33627227,0.27396438,-0.8595569,0.29962534,-0.20295003,-0.29005644,0.23537983,-0.029006274,0.17531496,-0.75062686,0.59328485,-1.1690676,0.7611594,-0.1545893,-0.21897891,-0.58196,-0.09510195,-1.0202776,-0.23537795,-1.089279,-0.013525521,-0.105387256,0.39288393,0.14835897,-0.3312341,0.4300433,0.012353079,-0.86680514,0.16800591,-1.5237757,0.18409076,-1.2952986,-0.7858545,0.070276804,-0.38005072,-0.47894213,0.8014542,0.05523911,0.08915293,-0.49988133,-0.29870412,0.16953291,-0.085668504,-0.3330192,-0.45671332,0.02885348,-0.72226954,-0.3620716,-0.3220917,-0.8630561,0.6467375,0.026786467,0.07658209,0.18529388,-0.025521591,-0.34041092,0.7002223,-0.2752303,-0.66475654,-0.841423,-0.33283642,-1.1981444,0.6951884
