,Date,alpha=-100,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336,10.578336
1,0.001,9.464416,9.5059595,9.925928,9.3826885,9.819708,9.544038,9.520542,9.509777,9.4523,9.308199,9.517314,9.394047,9.2741375,10.306682,9.410305,9.250685,9.407698,9.492706,9.480118,9.497723,9.558034,9.40348,9.590674,9.405024,9.330012,9.484512,9.499014,9.413921,9.478162,9.470934,9.45457,9.313974,9.409079,9.42079,9.452929,9.459571,9.553691,9.459336,9.444239,9.459432,9.44721,9.502285,9.327369,9.44958,9.4141035,9.520861,9.417098,9.418484,9.493767,9.471928,9.290779,9.456805,9.452237,9.335902,9.155115,9.4486475,9.43193,9.544726,9.5565815,9.437069,9.35041,9.404101,9.404278,9.426821,9.473221,9.473499,9.314741,9.507716,9.318605,9.331913,9.50595,9.423372,9.332929,9.586594,9.860838,9.469861,9.37742,9.349192,9.404789,9.483204,9.501621,9.594621,9.574029,9.284875,9.398974,9.545903,9.490788,9.331014,9.415709,9.48121,9.520124,9.357353,9.571144,9.522948,9.570662,9.518662,9.158202,9.394106,9.488817,9.49502,9.527408
2,0.002,8.0669,8.187015,8.845833,8.913051,8.434036,8.669302,8.384129,8.800921,8.3841095,9.114884,8.4393425,8.281014,8.272783,9.422054,8.335936,8.659758,8.486773,8.421412,8.466318,8.444086,8.319561,8.237332,9.348294,8.677015,8.343414,8.235786,8.783136,8.137141,8.683692,9.055909,8.389511,8.530351,8.892788,8.207523,8.559352,8.497351,8.296949,8.769606,8.173162,8.479257,8.555931,8.502616,8.170634,8.196123,8.372642,8.599993,8.6342325,8.180353,8.57062,8.289326,9.026778,8.479173,8.352377,9.042486,8.241888,8.427603,8.259971,8.35734,8.6113205,8.400532,8.125018,8.101187,8.352585,8.117601,8.405085,8.547638,7.977796,8.627272,8.199096,8.268852,8.417597,8.32171,8.303837,8.630421,8.884891,8.41614,8.385922,8.30069,8.225848,9.058381,8.321386,9.127691,8.562112,8.580961,8.432093,8.459715,8.423062,7.92612,8.373274,8.70332,8.703875,8.316678,8.337679,8.378817,9.492483,8.8702,8.117714,8.379043,8.312993,8.445657,8.443701
3,0.003,7.479201,7.0424204,8.146994,8.189718,7.3789573,7.418805,7.3785806,8.183338,7.8981285,7.8542724,7.570429,7.3541327,7.484129,8.302556,7.215288,7.881918,7.586878,7.208591,8.287581,7.4045672,8.00847,7.831441,9.088177,8.064238,7.506001,7.3528337,7.6999555,7.0998845,7.856222,8.345144,7.4315248,7.4347606,8.423236,7.770132,7.5790677,7.423832,8.0412655,7.728746,7.1802597,7.529354,7.441474,8.075031,7.0849066,7.0042973,7.4354687,7.678662,8.592389,7.003755,7.99067,7.5459247,7.975438,7.454376,7.160631,7.950486,7.37512,7.551679,7.3010836,7.4505157,7.8187284,7.480124,7.098669,6.881694,7.0788813,6.970168,7.400138,8.086067,7.015489,7.5336432,7.183614,7.375103,7.7458735,8.380052,7.1519756,7.8689127,8.171778,7.2792892,7.795005,7.2450542,7.1818066,8.152493,7.181309,8.222221,8.201042,7.6239843,8.033764,7.160689,7.795749,6.8560934,7.395396,7.797892,8.047466,7.2697845,7.9125595,7.4868426,8.36648,7.6641965,7.2790885,7.3468194,7.2487693,7.231578,7.4337482
4,0.004,5.8715525,5.939422,7.024712,7.4125156,6.433791,6.3781557,6.2835145,7.9742026,7.152464,6.864056,7.6657963,7.1357536,6.6130605,7.3395867,6.314864,7.126258,7.3601522,6.2968674,8.206391,7.438746,7.727174,6.7761173,7.9882183,7.733009,6.9422755,6.291361,7.6237354,5.944468,6.873874,7.454849,6.4750233,6.485926,8.180335,7.7566586,6.7026877,7.0127964,7.206333,7.342533,6.090418,6.5089464,6.9603376,7.44536,6.319541,6.5685043,6.9391704,6.6424303,7.553633,6.257561,6.8472605,6.8251886,7.704529,6.552064,6.3791714,6.9283314,6.5097938,6.572775,6.5882683,6.788367,6.7077904,6.6846333,6.8815565,5.9760184,6.7619424,5.9848857,7.2948008,7.1241455,5.935498,6.5046306,6.1575336,6.4793577,7.5958643,8.383206,6.078021,7.313916,7.3591905,6.394124,7.3187485,6.57728,7.284423,7.0133696,6.115804,7.2619753,7.432858,6.9217153,7.346094,6.2460175,6.869891,6.1119266,6.3981605,7.5131454,7.1234946,6.9410014,6.8328867,7.20722,7.293046,7.3620653,6.9248257,6.4055014,6.3377495,6.8342752,6.4741015
5,0.005,5.758864,5.108472,6.2317443,7.4517612,5.257806,5.517072,5.451125,7.164876,6.272225,6.6320887,7.2475176,6.316024,5.9726,6.673274,5.934986,6.263884,7.1626654,5.3318777,7.64558,7.071186,7.3765326,5.9006543,7.2561903,7.302602,6.10202,5.738033,7.7181664,5.287363,6.5653496,6.872513,6.2709723,5.7530065,8.18034,7.5841184,6.0093884,6.2857513,6.301751,6.3863378,4.984116,6.3541403,6.193043,7.0188417,5.5971546,5.7811527,5.8920064,6.0763454,6.486677,5.7337427,6.909856,6.3501472,7.313611,6.28011,5.477228,5.9541664,5.7883215,5.7384033,6.3892446,6.085393,5.68485,5.6630864,5.8244834,5.8906784,5.9146485,5.3018584,6.7763143,6.74988,5.0387373,5.6658893,5.107644,5.6862907,6.7499084,7.623176,5.5266037,6.9183083,7.109378,5.439396,6.665769,5.895855,7.089081,6.0457826,5.5470138,6.2555366,6.5429506,6.064011,6.6713963,5.1967115,6.740753,6.0818424,5.517347,6.379294,6.056265,6.4252596,6.5066714,6.93107,6.548797,6.5767107,6.6540747,5.793353,5.26993,6.045816,5.8423276
6,0.006,4.865643,4.538256,5.4514904,6.9477677,4.6647434,4.550403,4.969586,6.3205557,5.4536858,6.083599,6.6405206,5.54488,5.686937,5.9424715,6.017992,5.3939095,7.0459275,4.5332685,6.6392775,6.941474,6.944376,5.199485,6.7774315,7.186475,6.214899,5.554421,7.2687683,5.077547,6.5848293,6.22101,5.5113177,5.0599504,7.9179974,6.816024,5.146036,6.3090715,5.8567514,5.340457,4.418649,6.1266828,5.977565,7.1357574,4.5884004,5.821408,5.660775,5.8236957,5.5961766,5.1124682,6.4483857,5.929024,7.291603,6.3504105,5.32479,4.9126987,4.605558,4.8328915,5.5452495,6.2062488,5.003382,4.554975,5.730871,5.216624,5.922998,5.0975933,6.1522956,5.929795,4.1622996,4.7897706,4.045207,5.7230563,6.7485294,7.5403757,5.197196,6.374104,6.9493027,4.551037,6.1999955,5.065853,6.41702,5.8134604,5.201831,5.1279764,5.407268,5.560814,6.897404,4.5543036,5.8531656,5.998613,4.897807,5.4254646,5.159283,6.101478,5.9562445,6.153839,5.472069,6.328127,6.518748,5.2339544,4.409641,5.877921,5.1822395
7,0.007,4.165447,3.509747,4.729249,6.529522,4.1956954,3.4520154,4.283538,6.1139274,4.5934696,5.085927,6.526812,4.8635626,5.790571,5.8520827,6.1181865,4.4362364,7.038099,3.5135708,6.6997304,7.094803,6.9419594,4.1976957,6.782089,7.1827526,6.275301,5.6723237,6.9252214,4.3508844,6.4409027,6.016474,4.6580944,4.28047,7.2718353,6.9824624,4.657257,6.13505,5.0042152,4.1786456,3.68405,5.6941733,5.4914975,7.2787395,3.6870656,5.874049,5.1612387,4.838898,4.7084665,5.025014,6.4753737,5.141694,7.669739,6.09797,4.3558965,3.8575482,3.520691,3.9307537,4.6625094,5.395386,4.3346376,4.279531,5.603111,5.0336366,6.0342107,5.0924644,5.224289,5.420064,3.4325504,4.653487,3.175426,5.2555504,6.0664024,7.69661,4.544366,6.0447836,6.8917913,3.9459786,5.4946694,4.581537,5.535904,4.7148905,4.2139144,4.1825104,4.509557,5.3206434,6.9033194,3.916716,4.98453,6.2415643,4.9244356,4.6197953,4.449268,6.336257,5.0111604,5.1594925,5.3787,5.5397935,5.7885566,4.5266814,3.5724492,5.7183423,4.3036165
8,0.008,3.613418,2.8130512,4.091214,6.3906784,3.3162851,2.0938644,3.9918098,6.36648,3.4563317,4.2951565,6.7575517,4.680238,5.733497,5.6997743,5.9004064,3.5605545,6.338838,2.8285222,5.891726,7.0659666,7.0066776,3.657259,6.916421,7.2754264,6.293346,5.214781,6.3563466,4.5110164,5.8394456,5.5002346,4.436876,3.3543944,7.0891285,6.4213123,4.7689295,6.114538,4.583599,4.269707,3.1694922,5.3863325,5.32948,7.440529,2.7775588,5.662033,4.544502,4.5982633,3.84018,5.079196,5.9842176,4.346506,7.797293,5.507514,3.6247683,3.0106707,2.6858811,3.5643501,3.580761,4.7065854,3.2240834,4.3296385,5.062153,4.6690087,5.366361,4.468698,4.3107896,4.9112525,2.7120652,4.54388,2.37496,5.117751,5.1824617,7.691467,4.710666,6.0976706,6.3261423,3.8927393,4.6621614,3.8230643,5.0584173,4.7094607,3.6204786,3.324667,4.348816,4.7465234,6.988722,3.3084717,4.0580683,5.9636273,4.571443,4.3422976,3.6903405,5.818193,4.209036,5.4276385,5.4790473,4.6865544,5.337959,3.9817252,2.5907998,5.2189593,3.6595511
9,0.009000000000000001,3.2936957,1.9451265,3.2963462,6.293825,2.7577095,1.3892212,3.3068895,5.7467494,2.750835,3.3297095,6.268517,4.690681,5.0231104,5.4023643,5.217564,3.5520148,6.4353895,3.002942,5.3494964,6.764477,7.266949,3.1066146,6.8446054,7.594018,5.597837,5.2170167,6.240978,4.126677,5.5990973,5.696892,3.6782322,2.3972273,7.0046263,6.5041385,4.55292,5.853882,4.028054,3.0158634,3.4032965,4.7869244,5.058697,7.4289966,2.540433,5.583706,4.2652516,3.7819853,3.2386007,4.420819,5.837745,4.437818,7.925598,5.0602255,3.4078822,1.9262333,1.9802771,3.2868638,3.2554688,3.8411365,3.049728,3.8618345,4.460046,4.41673,5.1457505,4.432508,4.069,4.038753,2.0912933,4.495285,1.1353121,4.826262,4.2303624,7.19938,4.641795,5.521923,6.2467275,3.007258,4.4138455,3.8270931,4.724588,4.0189767,3.6182933,2.0593653,3.9992895,4.628217,7.2080126,2.668048,3.508955,5.670816,3.7554002,4.400819,3.2223053,5.4574003,3.683363,4.9254913,4.7557197,3.586926,4.7911353,4.1119866,2.2657938,5.331356,2.699431
