,Date,NBSdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0034602076124567475,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916
1,0.006920415224913495,-0.9036021,-0.68277186,-0.70460016,-0.6404838,-0.605279,-0.8113201,-0.7728819,-0.7608747,-0.81739527,-0.831336,-0.85242635,-0.7505973,-0.61413014,-0.68657035,-0.90612423,-0.7691502,-0.5037818,-0.5974786,-0.7633556,-0.6286389,-0.7154615,-0.6912735,-0.8608744,-0.5876139,-0.66367894,-0.63075113,-0.68602544,-0.65518796,-0.76248676,-0.73615915,-0.67438275,-0.7454888,-0.75605786,-0.83091116,-0.5858516,-0.6987041,-0.5852499,-0.67051136,-0.5947515,-0.7570916,-0.65014106,-0.8847827,-0.73788124,-0.640953,-0.60764366,-0.5126665,-0.7518774,-0.58291155,-0.8488113,-0.4939415,-0.81475073,-0.6809712,-0.6627409,-0.73204273,-0.9158573,-0.8349258,-0.6695607,-0.3696897,-0.5505183,-0.6200115,-0.7880056,-0.6444709,-0.8851916,-0.77007574,-0.35259154,-0.5496582,-0.67706865,-0.6682485,-0.74914646,-0.69977266,-0.67050165,-0.5868481,-0.3774695,-0.5396256,-0.5620237,-0.7378577,-0.64168555,-0.60199094,-0.81068206,-0.691932,-0.6486083,-0.6430373,-0.5830237,-0.9445774,-0.59634095,-0.5253462,-0.45924434,-0.750148,-0.57085955,-0.39110833,-0.7410563,-0.8958862,-0.6444376,-0.5625601,-0.6466012,-0.8699509,-0.6031018,-0.47430378,-0.6125527,-0.6278449,-0.57985544
2,0.010380622837370242,-0.65740293,-0.8695689,-0.8947604,-0.5175976,-0.82479346,-0.82889503,-0.7868773,-0.7259275,-0.7752398,-0.9371379,-0.7475549,-0.8399972,-0.5932793,-0.583179,-0.8161398,-0.99134016,-0.446315,-0.46859917,-0.87250394,-0.5995072,-0.68316835,-0.70005643,-1.0580097,-0.8893354,-0.68243206,-0.59111935,-0.6040033,-0.61140245,-0.6861764,-0.87395495,-0.72966486,-0.87453955,-0.86847603,-0.91737133,-0.5236701,-0.89364123,-0.53979385,-0.6229995,-0.75100833,-0.6974752,-0.5111482,-1.0497364,-0.8669684,-0.6063884,-0.5787793,-0.35878488,-0.8562019,-0.5045249,-1.0379798,-0.5101039,-0.8713992,-0.6884513,-0.77227217,-1.021342,-0.8815757,-0.8098409,-0.6440302,-0.25687706,-0.36083132,-0.5564293,-1.0786382,-0.5689147,-0.9962113,-0.7550968,-0.11093932,-0.54421073,-0.598244,-0.7115071,-0.73736924,-0.867531,-0.70250607,-0.6867919,-0.35043898,-0.46343067,-0.37187192,-0.9309289,-0.71312296,-0.7057129,-0.964052,-0.6374708,-0.68843067,-0.7850479,-0.70465577,-1.0770068,-0.69025356,-0.6827686,-0.33082646,-0.7409755,-0.6647625,-0.22807491,-0.7986156,-0.8231608,-0.6797224,-0.4682818,-0.62263596,-0.87399745,-0.7584552,-0.5020846,-0.4237487,-0.43256947,-0.49566272
3,0.01384083044982699,-0.5432924,-0.89692116,-0.8858883,-0.45672658,-0.89685315,-0.86983436,-0.69081116,-0.5732126,-0.46784723,-1.1198525,-0.7455308,-1.0640821,-0.6344629,-0.52116674,-0.65733445,-1.1176364,-0.18677077,-0.37535363,-0.98995036,-0.5015203,-0.58546376,-0.8025467,-1.2395313,-0.95227534,-0.7428638,-0.37066394,-0.43955088,-0.5902614,-0.7970246,-0.76845396,-0.5690701,-0.76637936,-0.9097556,-1.1225891,-0.39148298,-1.0477102,-0.4754965,-0.7861068,-0.7571112,-0.66577286,-0.4115583,-1.0440313,-1.1088258,-0.49443957,-0.3748029,-0.31358546,-0.8242468,-0.65748245,-1.1309506,-0.50868154,-1.0548401,-0.62361276,-0.78398263,-1.1313596,-0.8022499,-0.74954027,-0.49993607,-0.30313653,-0.035094175,-0.39219505,-1.4311247,-0.5786698,-1.1072198,-0.7313448,0.026256796,-0.5026643,-0.5599524,-0.5647847,-0.6752743,-0.80688596,-0.74843293,-0.7127545,-0.3393388,-0.4853818,-0.37022024,-0.9989343,-0.6686986,-0.62366694,-0.9430846,-0.5265516,-0.6812019,-0.8076143,-0.6088666,-1.0086613,-0.8850371,-0.8657946,-0.29676974,-0.6656783,-0.51372826,-0.23863009,-0.79322463,-0.81727433,-0.59042346,-0.46511215,-0.6255161,-1.0883759,-0.99287355,-0.47539547,-0.39262635,-0.44033417,-0.33749965
4,0.01730103806228374,-0.6117727,-1.0301535,-0.9754675,-0.40510315,-0.95874757,-0.8208026,-0.64045846,-0.46050164,-0.5580298,-1.1505245,-0.88089037,-1.0374975,-0.65972066,-0.2922865,-0.81152076,-1.3352209,-0.16525315,-0.3914417,-1.1959205,-0.6867098,-0.8159655,-0.89217377,-1.2961575,-0.9272852,-0.8106112,-0.18588492,-0.33557096,-0.6371093,-0.67328256,-0.8800495,-0.47774488,-0.72777617,-1.011259,-1.2940292,-0.2092956,-1.0339836,-0.38541284,-1.03315,-0.72753215,-0.6431968,-0.5448867,-0.88029283,-1.1056516,-0.40471014,-0.1942199,-0.3150004,-0.8814628,-0.75159806,-1.0876763,-0.3893547,-1.1747857,-0.55928904,-0.7525661,-1.1544377,-0.7330514,-0.9497593,-0.40710253,-0.2610973,-0.029823381,-0.17908762,-1.5543532,-0.5005612,-1.1005906,-0.4664174,0.3360118,-0.5446684,-0.7731142,-0.27075624,-0.63340086,-0.8015646,-0.72828627,-0.8171431,-0.18619058,-0.41960904,-0.34018877,-1.0226728,-0.62525904,-0.70747185,-0.6724473,-0.5754338,-0.62463754,-0.8880757,-0.42324075,-0.94143677,-1.0313044,-0.7913803,-0.44238114,-0.920437,-0.5330629,-0.32262784,-0.8522442,-1.0883536,-0.65416133,-0.41235113,-0.7434512,-1.0295475,-0.97770494,-0.4381119,-0.30595934,-0.514696,-0.18864915
5,0.020761245674740483,-0.59319276,-1.1537656,-0.9508776,-0.42408672,-1.1125431,-0.6425176,-0.74668473,-0.34799036,-0.66550934,-1.0528332,-1.028894,-1.0793517,-0.7268886,-0.2826349,-0.725468,-1.5027609,-0.088282056,-0.41552788,-1.1047729,-0.8412494,-0.77190596,-1.0834811,-1.3849456,-0.78409076,-1.0497015,-0.20569108,-0.3127366,-0.7107875,-0.6879894,-0.8597589,-0.26803952,-0.9748511,-1.1064794,-1.2361449,-0.11520313,-1.0886331,-0.026945326,-0.9702153,-0.65141207,-0.553045,-0.60709864,-1.0884285,-0.9568971,-0.50721085,-0.18747638,-0.23580103,-0.99012727,-0.6948771,-0.9865087,-0.31137207,-1.1465063,-0.47367942,-0.8497341,-1.4205188,-0.5759457,-0.989883,-0.17610198,-0.12132218,0.07623943,0.110382326,-1.626146,-0.53518236,-1.1119648,-0.4487864,0.6799062,-0.736646,-0.76383877,-0.22779165,-0.49647304,-0.9611357,-0.61597466,-0.9689531,-0.13604775,-0.46309823,-0.34507242,-1.0390874,-0.5368275,-0.8296234,-0.6964012,-0.4803468,-0.70960206,-1.0926535,-0.29268906,-1.0124145,-0.95217425,-0.7772752,-0.43434408,-1.0230796,-0.43045038,-0.2696904,-0.9739542,-1.4681845,-0.6528441,-0.5196769,-0.6873301,-1.0277362,-0.93764514,-0.39954272,-0.2864267,-0.37487048,-0.082080156
6,0.02422145328719723,-0.48032078,-1.2221546,-0.99662036,-0.2736472,-0.9687815,-0.5532407,-0.9709726,-0.3590538,-0.5941236,-1.0952921,-1.0670463,-1.2414231,-0.71583295,-0.3973438,-0.82278347,-1.5180895,0.08725781,-0.49094424,-1.0743146,-0.93424934,-0.758203,-1.0370839,-1.5378023,-0.8900211,-1.3290813,-0.27714917,-0.2503471,-0.7860754,-0.5248841,-0.87361616,-0.4245412,-1.0939171,-0.97271955,-1.3364881,-0.029141491,-1.1473584,0.07329553,-0.7804169,-0.70871586,-0.45164195,-0.5161668,-1.0238205,-0.92816603,-0.64914626,-0.114792146,-0.14216107,-1.0288126,-1.0189365,-0.92767775,-0.20745021,-1.2116119,-0.5736706,-0.95602447,-1.5054157,-0.53593785,-1.0650432,-0.116496876,-0.011619123,0.17988198,0.28015473,-1.7373809,-0.57216305,-1.0899138,-0.6577464,0.74477756,-0.834328,-0.8421352,-0.28715447,-0.6336382,-1.1329205,-0.64333504,-0.9294345,-0.060090635,-0.41234672,-0.22881569,-0.97633475,-0.67388815,-0.9110386,-0.71119267,-0.29785424,-0.66997594,-1.1231245,-0.40872008,-1.0689576,-1.0241879,-0.8043875,-0.4483083,-0.9867301,-0.4156836,-0.115083374,-1.0302615,-1.7800653,-0.73251945,-0.5964753,-0.5628987,-1.2222731,-0.9507738,-0.54944295,-0.19057572,-0.20481803,0.0016838028
7,0.02768166089965398,-0.4747659,-1.1759791,-1.1104308,-0.2837543,-1.0538199,-0.3459983,-1.2531371,-0.115392655,-0.5669005,-1.0883312,-0.97646195,-1.2635586,-0.53860563,-0.2589553,-0.8750916,-1.4492797,0.26363245,-0.3797986,-1.0953143,-0.95195967,-0.68841237,-1.0170602,-1.4570369,-0.9577493,-1.4345312,-0.2798577,-0.15154187,-1.0302306,-0.5712656,-0.9896174,-0.6021942,-1.2507174,-1.063382,-1.3353761,-0.052378315,-1.1489971,0.18049087,-0.8772682,-0.8189746,-0.5387981,-0.4734217,-1.0419118,-0.87115145,-0.81156576,-0.07880164,-0.074285276,-1.1321248,-1.1822841,-0.7125164,-0.2797133,-1.2567134,-0.51416695,-0.96303946,-1.2991054,-0.59590113,-0.9818018,-0.16235551,-0.044744443,0.05817098,0.41223362,-1.8070736,-0.34683248,-1.1323942,-0.87790835,0.8502724,-0.83741766,-0.8167634,-0.33726752,-0.76592296,-0.9006652,-0.6383596,-0.88246703,0.24367265,-0.4929805,-0.11540844,-0.88172746,-0.6953708,-0.85789984,-0.6301167,-0.13202707,-0.64604604,-1.3045865,-0.296189,-1.0946774,-0.9906617,-0.84257007,-0.41028312,-1.2643358,-0.2981884,0.048322856,-0.9560146,-1.9997622,-0.778251,-0.539348,-0.6835039,-1.2256949,-0.96323746,-0.61368126,-0.18378052,-0.11339531,0.24951619
8,0.031141868512110725,-0.53665376,-1.235639,-1.2383156,-0.29002425,-1.0861766,-0.17264624,-1.3404045,-0.17389373,-0.42537934,-0.9862441,-1.0702524,-1.2065985,-0.7112314,-0.319207,-0.9396665,-1.5972205,-0.03416545,-0.26533613,-1.2758156,-0.95859987,-0.48961312,-1.1377075,-1.6957862,-1.0942957,-1.2287132,-0.22469458,-0.1996298,-1.3041054,-0.57399887,-0.97707593,-0.63381845,-1.3706646,-1.3421708,-1.5750552,-0.17967054,-1.2228696,0.25782406,-0.91326314,-0.7723283,-0.52633655,-0.55560625,-1.0846902,-0.8446134,-0.87295735,0.024863103,-0.018538542,-1.2512708,-1.0609787,-0.57937497,-0.23711972,-1.1127658,-0.611739,-0.8862328,-1.2812529,-0.50114197,-1.1035655,-0.30848894,0.0991914,-0.10608202,0.49276343,-1.8373296,-0.47924554,-1.1388302,-1.0820658,1.1204093,-0.79911196,-0.7506928,-0.60838586,-0.7215474,-0.77235216,-0.56165224,-1.0948483,0.453674,-0.48221445,0.09393685,-0.8245875,-0.65150666,-0.9277378,-0.62643087,-0.022286443,-0.57631993,-1.4501139,-0.21182162,-1.1226277,-1.1851549,-0.86034125,-0.32555884,-1.5074041,-0.30839938,-0.011886923,-1.0991068,-2.0909135,-0.9604194,-0.5614596,-0.7063246,-1.3852084,-0.80845463,-0.5747181,-0.09752727,-0.23730047,0.2764706
9,0.03460207612456748,-0.7465321,-1.2565455,-1.1788553,-0.37507015,-0.8070541,0.0056800777,-1.4783382,-0.063138515,-0.26901472,-0.8997947,-1.100817,-1.0878538,-0.69428176,-0.35757855,-0.9831912,-1.5525388,-0.027869713,-0.3974357,-1.4105716,-0.9424376,-0.47501346,-1.4193946,-1.7421596,-1.1872104,-1.1018567,-0.39658445,-0.16889489,-1.4446716,-0.3413487,-1.06097,-0.75074553,-1.6152576,-1.4218999,-1.8943596,-0.18632369,-1.2861466,0.1982677,-0.97254634,-0.6711624,-0.5168009,-0.5836507,-1.1647625,-0.9195653,-1.0201474,0.16269888,-0.15695469,-1.3381401,-0.9317008,-0.604457,-0.052513495,-1.1954745,-0.5175529,-1.0237248,-1.5225474,-0.6829977,-1.1506698,-0.4562586,0.15383393,-0.18922305,0.3400836,-1.8636438,-0.48489064,-1.0583843,-0.99097985,1.2470627,-0.6511384,-0.5046931,-0.58649325,-0.85325557,-0.81835467,-0.52296036,-1.1913128,0.64008725,-0.59847784,0.120754525,-0.8145743,-0.58812386,-1.0785,-0.6909603,-0.06489927,-0.46982816,-1.5760815,0.00029867492,-1.2097605,-1.2992532,-0.80316615,-0.52923775,-1.7749107,-0.51135546,-0.03131472,-1.1045098,-2.1412237,-1.1781814,-0.58198166,-0.7245035,-1.5197648,-0.60395455,-0.5593971,0.013538633,-0.35078362,0.34538907
