,Date,alpha=-10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394,3.3979394
1,0.001,3.36872,3.1745415,3.3932135,3.2936666,3.4652562,3.2517984,3.3727572,3.347246,3.3929026,3.404854,3.253747,3.3947523,3.3877382,3.3663445,3.7789018,3.3144505,3.40658,3.55159,3.243007,3.393965,3.447068,3.0934162,3.4303892,3.409145,3.464352,3.4552627,3.372048,3.411832,3.4590933,3.4681504,3.3811026,3.6554952,3.3946784,3.4699764,3.3124237,3.6334662,3.4602985,3.2414947,3.4039645,3.5070748,3.2620292,3.3320143,3.4765007,3.4177577,3.4963748,3.244643,3.4667082,3.6040933,3.3638873,3.2788587,3.539105,3.372774,3.5278962,3.32385,3.4207554,3.4015625,3.1259308,3.3440394,3.3485293,3.421555,3.5583236,3.3930805,3.2879248,3.4573967,3.3871112,3.4477992,3.3479168,3.6218362,3.4409115,3.2721071,3.4215195,3.5034215,3.293188,3.5395987,3.3760428,3.3944325,3.3891215,3.2588677,3.5500965,3.3885813,3.4289708,3.4723756,3.2945316,3.1639638,3.3533504,3.4471803,3.2841372,3.5798328,3.5214517,3.3155577,3.2453003,3.324605,3.3636315,3.2837064,3.2848074,3.343072,3.5078003,3.41586,3.51969,3.4308174,3.3590133
2,0.002,3.4440973,3.2721953,3.2279487,3.3587637,3.420337,3.1305542,3.2359843,3.2712226,3.3834608,3.3524685,3.1996973,3.317764,3.1711617,3.400195,3.7570007,3.2918155,3.4077682,3.5674615,3.2250714,3.2977667,3.2711158,3.125527,3.5923915,3.368271,3.4047818,3.2707574,3.46334,3.3214421,3.31725,3.615467,3.3615818,3.4757469,3.3128028,3.3283744,3.4260879,3.6416135,3.4848173,3.3224173,3.5093725,3.5370483,3.3016124,3.1489732,3.3406115,3.3448794,3.3160791,3.3752003,3.4953105,3.5627005,3.2776816,3.300666,3.392421,3.2555099,3.2907665,3.3850577,3.4372628,3.515024,2.9356403,3.4109375,3.3424163,3.293387,3.6995747,3.49714,3.2020054,3.293831,3.3421857,3.3472447,3.5380855,3.5225792,3.5111601,3.1761703,3.3780344,3.5613217,3.4126086,3.5075805,3.0138443,3.5549452,3.2716038,3.3196785,3.5397027,3.5089717,3.311587,3.5308065,3.1625335,2.8765247,3.3314846,3.5306885,3.1040487,3.4598963,3.5813196,3.1576755,3.4132948,3.3339024,3.5111115,3.0663955,3.047408,3.4690506,3.331195,3.375333,3.5860445,3.4204948,3.3452508
3,0.003,3.162882,3.2647984,3.4316099,3.5538838,3.5259714,3.1097078,3.243554,3.3004506,3.6560237,3.0531745,3.2426078,3.1846552,3.3309708,3.1839416,3.6499543,3.3683817,3.3449244,3.671229,3.3308342,3.491507,3.3848593,3.2168236,3.450009,3.3023858,3.3444326,3.3018649,3.288117,3.3314793,3.354129,3.7087471,3.297655,3.3527882,3.3244216,3.3611667,3.092721,3.6396427,3.2934067,3.213131,3.3895445,3.5327106,3.2836545,3.227558,3.152703,3.2553568,3.1178398,3.5442977,3.4790025,3.5767064,3.2966337,3.169841,3.3135986,3.2119534,3.1331193,3.4738894,3.3340414,3.7660031,2.8953903,3.4138362,3.3894303,3.24222,3.6953335,3.306551,3.437509,3.1803486,3.2788136,3.3190677,3.633222,3.4411318,3.3285122,3.0143995,3.3941882,3.6077366,3.3738797,3.5701554,2.9772499,3.5545864,3.280089,3.3850315,3.4675324,3.7128365,3.299179,3.4345794,3.3155746,2.957285,3.2986014,3.6921058,3.0781858,3.6175077,3.4158142,3.0157144,3.4366834,3.3075585,3.5991292,3.1212788,3.0008166,3.4238794,3.476777,3.4766748,3.4453964,3.321265,3.5022507
4,0.004,3.393995,3.3695874,3.4942155,3.4362133,3.532801,3.2062898,3.4512453,3.210147,3.6835294,3.1889176,3.4490762,3.2245805,3.4185972,3.2813485,3.6060612,3.3546026,3.4421306,3.5058436,3.3859754,3.439146,3.6741133,3.2680242,3.4097,3.5101418,3.2578933,3.1397123,3.3356807,3.3926556,3.5779586,3.928956,3.2370582,3.3988109,3.3508794,3.349968,2.981618,3.4357014,3.2794707,3.0684462,3.337455,3.3612378,3.3833365,3.0944774,2.9846299,3.2209246,3.1507761,3.4961517,3.5095909,3.786226,3.3698552,3.046746,3.3722997,3.0359163,3.151029,3.2449956,3.4041317,3.6157293,2.9991605,3.4391677,3.3763716,3.2802684,3.9696162,3.193675,3.3915195,2.9610355,3.3352144,3.6297626,3.5106091,3.4277112,3.18184,3.0339048,3.343953,3.4083636,3.3038385,3.3966312,2.8571553,3.4689,3.0803952,3.3403437,3.2691517,3.7789083,3.3529212,3.427271,3.3064516,2.9283457,3.235969,3.511632,3.1516461,3.5664432,3.3676891,2.901877,3.4750917,3.2852855,3.406538,2.942991,2.8539183,3.4541354,3.2673376,3.387604,3.5681226,3.1041074,3.5015416
5,0.005,3.1522198,3.2649353,3.540895,3.2775037,3.560017,3.032198,3.377348,3.125539,3.8259704,3.213218,3.503037,3.1889505,3.367718,3.2696745,3.5320969,3.5879438,3.5545652,3.3141768,3.3467693,3.5104053,3.7435386,3.2068312,3.277029,3.327489,3.2382114,3.103653,3.2322023,3.2772558,3.4171338,4.0823584,3.2773857,3.3287563,3.2906635,3.5018866,2.8321805,3.2433598,3.3144479,3.1472473,3.141585,3.36679,3.2386014,3.1467526,3.1129,3.1083267,3.0326817,3.3751643,3.530706,3.6884212,3.3112488,2.9236405,3.3298564,3.0245442,3.1783526,3.072061,3.6352615,3.740371,2.993053,3.4367187,3.5211792,3.2990358,4.0097857,2.9722726,3.4304967,2.8222818,3.193293,3.6327488,3.4800606,3.416451,3.1244237,2.9436636,3.5334952,3.2611089,3.4475946,3.2513218,3.0272539,3.6608224,3.0600946,3.2411776,3.4619277,3.838332,3.102979,3.3254828,3.308277,2.912301,3.3927076,3.582499,3.2436054,3.5587668,3.2787814,2.8786395,3.3289738,3.3327265,3.3793683,2.9155436,3.0574577,3.4546955,3.2594116,3.170041,3.6966107,3.1110299,3.7429974
6,0.006,3.0025542,3.135585,3.6139941,3.3146908,3.5410032,2.9785898,3.4788651,3.0528438,3.7983513,3.168129,3.4229944,3.131096,3.3442857,3.3978186,3.4233515,3.5832365,3.548308,3.299278,3.282196,3.6501138,3.639594,2.9750035,3.2964227,3.1087,3.273178,3.0039945,3.336894,3.0382552,3.3543155,4.1866684,3.2055488,3.1954021,3.3154988,3.4197485,2.5770357,3.3395731,3.4491608,3.1639583,3.0883627,3.1456444,3.2458785,3.0764248,3.2341912,3.0625396,3.1109843,3.3800988,3.5584323,3.7312624,3.1949694,2.9660711,3.207383,2.862074,3.5084836,2.9440744,3.3303595,3.8325896,2.9796007,3.4256966,3.4639685,3.4756088,3.8068492,2.8060684,3.5206323,2.7055166,3.133677,3.5108113,3.3539755,3.484027,3.2176154,3.0780725,3.4018939,3.1239333,3.4780407,3.3309476,2.9201026,3.7254426,2.985479,3.389249,3.522133,3.6652324,3.1010797,3.2708442,3.3247073,2.833014,3.44683,3.3436518,3.2282538,3.4746294,3.2960875,2.6686118,3.4222763,3.3274274,3.2931716,2.9740906,3.1384964,3.4848187,3.3371832,3.272639,3.664892,3.0566761,3.738868
7,0.007,2.8689306,3.2181036,3.6165516,3.414273,3.6339834,2.9013104,3.4772274,3.0623722,3.9746058,3.113635,3.4245691,3.0255432,3.3798318,3.1777759,3.3826127,3.7518203,3.3135228,3.2320223,3.2175756,3.9316635,3.5549192,2.751762,3.420372,3.1578445,3.1167483,3.000165,3.3627696,3.1294165,3.274991,4.14837,3.2288628,3.178586,3.2677526,3.5133386,2.5403843,3.1923292,3.5503392,3.1109438,2.9426978,3.2601438,3.1103342,3.1410112,3.241019,3.0440488,3.0940614,3.3803177,3.5705547,3.6909811,3.1060266,2.839508,3.2044537,2.8603978,3.328969,2.8615139,3.204501,3.8186126,2.9922512,3.3844604,3.33645,3.3373678,3.8607547,2.827871,3.4064524,2.7247114,3.1478853,3.5297012,3.182079,3.4075315,3.3796895,3.0599952,3.6164048,2.997175,3.4998922,3.1559615,2.9346526,3.4156356,3.167422,3.569102,3.587713,3.7354305,3.1794612,3.2081013,3.0883338,2.8933916,3.5790648,3.2699864,3.3118136,3.4321113,3.327946,2.7552037,3.4982514,3.2996497,3.5019627,2.9961634,3.06793,3.4579706,3.3756347,3.276098,3.8049512,3.1157553,3.9126222
8,0.008,2.7827163,3.31634,3.625038,3.5163724,3.544842,2.7941236,3.430162,3.0374002,3.9165592,3.1661527,3.4571307,2.9927013,3.380378,3.1631422,3.241799,3.9760618,3.401517,3.240079,3.2576408,3.8671594,3.604127,2.8678455,3.452111,3.3365,3.2328603,2.734419,3.1537468,3.041688,3.2997859,4.048318,2.9743898,3.0674386,3.323052,3.409205,2.552773,3.1862128,3.4390266,3.196728,2.8611846,3.367785,3.1261833,3.1189482,3.233682,3.267548,3.1256773,3.6675847,3.4892855,3.6019156,3.1875567,2.4203236,3.1727948,2.7407417,3.196685,3.018341,3.1581461,3.85664,2.9703746,3.4144857,3.2135925,3.358609,3.7885761,2.9756503,3.515716,2.8289874,3.0780149,3.619565,3.103514,3.4230309,3.4700892,3.1259794,3.4022276,2.9331067,3.4621403,3.1868858,2.589666,3.4846756,3.1147788,3.5776687,3.7788196,3.6084394,3.1212602,3.4155436,3.1024737,2.9078925,3.392524,3.2162259,3.0868535,3.4317188,3.286718,2.758033,3.3613603,3.0448291,3.5762713,3.069048,3.0521297,3.4450724,3.3457541,3.2309716,3.837502,3.0682473,3.9701636
9,0.009000000000000001,2.884007,3.0670974,3.5078793,3.4823768,3.5886219,2.7645202,3.2491682,2.9251924,3.7146287,3.2001064,3.5936184,2.9367437,3.236663,3.0803509,3.1335366,3.7746663,3.0462387,3.0407205,3.0898955,3.6461625,3.6164017,2.8565042,3.2713025,3.252742,3.1390686,2.6637866,3.3282955,2.81881,3.3598776,4.264939,3.0168147,3.007371,3.3976738,3.246519,2.5274658,3.1513622,3.481729,3.3569953,2.931934,3.1257737,3.1370738,3.1052358,3.3223588,3.4351563,3.041368,3.7424207,3.6328313,3.4589283,3.192202,2.3819852,3.0125859,2.7254665,3.1072247,2.8751655,3.328176,3.9093,2.969306,3.6241515,3.4029167,3.261645,3.7031026,3.0235147,3.3695111,2.9941397,3.071992,3.5484304,3.0917184,3.311753,3.6870267,3.0009341,3.3780649,2.7714858,3.197089,3.2021642,2.6197908,3.3638735,3.163982,3.6658514,3.897183,3.298588,3.2787037,3.3360684,2.9750795,2.95162,3.3075705,3.1535387,3.2768023,3.58457,3.476936,2.5296597,3.2280145,2.9935617,3.5773597,2.935389,2.7534924,3.4092646,3.5021052,3.287306,3.851545,3.083805,4.0444164
