,Date,fBM_H0.4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115
1,0.001,1.4089468,1.4723554,1.4733894,1.4177557,1.5272541,1.3885779,1.4325484,1.6861005,1.630417,1.4546121,1.2750901,1.4730569,1.5359328,1.45583,1.4973841,1.6562092,1.4943795,1.384213,1.6025883,1.5290098,1.4971367,1.5181152,1.5827442,1.4414318,1.5979868,1.3865361,1.3315843,1.6586595,1.6243074,1.6938798,1.4117899,1.5121682,1.4545316,1.4537436,1.4641237,1.4177843,1.4780551,1.4214398,1.7386229,1.3004146,1.5030295,1.4972302,1.4474411,1.5371627,1.4538571,1.4673029,1.6458429,1.4990085,1.211466,1.4924747,1.3752179,1.5292848,1.5070555,1.4380504,1.5307207,1.5886823,1.8213663,1.5296078,1.5154291,1.611588,1.5991832,1.4765594,1.6360848,1.5865458,1.5442026,1.2980767,1.6578084,1.6163541,1.3674634,1.452889,1.5971965,1.4621574,1.695087,1.3767393,1.549055,1.2683074,1.4424595,1.6633064,1.5811789,1.5983614,1.5643938,1.4532875,1.2008619,1.3908296,1.5123448,1.4655769,1.6197131,1.6228849,1.5484025,1.4576404,1.3285251,1.3733109,1.4594349,1.6894534,1.4640363,1.6767253,1.4782258,1.5023165,1.5398989,1.3727847,1.3696648
2,0.002,1.4564545,1.7461286,1.3801218,1.274382,1.4899863,1.4091378,1.4172988,1.7331592,1.5725884,1.4031377,1.2064089,1.4801433,1.5676863,1.6025755,1.3627661,1.5889734,1.7488601,1.3814566,1.7743906,1.6366581,1.6231745,1.4958466,1.3650783,1.4150892,1.6005206,1.2874805,1.3507701,1.6725975,1.5253543,1.8374584,1.272934,1.4277543,1.6241977,1.5283308,1.3670847,1.3159698,1.4535857,1.4015273,1.7466742,1.3564702,1.4213511,1.6076534,1.4497695,1.4103463,1.3693689,1.3572211,1.6951375,1.6487889,1.3664042,1.6930188,1.5266114,1.6361716,1.8023686,1.3254485,1.3659313,1.501678,1.8525286,1.5397084,1.3590481,1.4872868,1.3258204,1.367962,1.5295548,1.488905,1.6475676,1.450886,1.7412238,1.7962551,1.3820285,1.4098928,1.7053962,1.4116288,1.828573,1.2113539,1.6724471,1.1406357,1.5080823,1.4517224,1.574989,1.5542735,1.4198791,1.1750188,1.1480052,1.3530647,1.2873224,1.3859638,1.7243818,1.6922275,1.4702308,1.3880198,1.2697786,1.2921795,1.5792427,1.5028809,1.4805186,1.4653343,1.5130624,1.4429034,1.4632597,1.6106563,1.1193509
3,0.003,1.412207,1.7782974,1.4818132,1.1249782,1.3958263,1.5460644,1.4006553,1.4801084,1.4597324,1.4376681,1.1242683,1.376003,1.5472819,1.4971776,1.4712249,1.3931314,1.6233792,1.4279836,1.8103087,1.4404777,1.5223368,1.3733349,1.5220202,1.5354478,1.4433818,1.2581851,1.1020985,1.587681,1.4593928,1.9085686,1.4816153,1.3782063,1.876055,1.6906135,1.3930686,1.6101596,1.5223249,1.3798256,1.6338472,1.6688942,1.6444199,1.5828075,1.318144,1.1818186,1.6623155,1.1991093,1.5006993,1.5489527,1.3891432,1.5785849,1.5076929,1.8943675,1.7626524,1.1978902,1.4297419,1.4442455,2.0234733,1.3850988,1.2159231,1.7614851,1.2161983,1.5306414,1.63778,1.4586449,1.5193022,1.4197488,1.7881322,1.7106053,1.3267001,1.4359509,1.8844211,1.335563,1.8160532,1.2625195,1.5606227,1.2490954,1.6587651,1.64673,1.4210612,1.2604182,1.3190689,1.1883336,1.0535837,1.3862536,1.17562,1.3940622,1.6980624,1.7365209,1.4312888,1.4567703,1.4279155,1.3128122,1.5705574,1.3889185,1.5735152,1.5847235,1.5487235,1.6902764,1.4961851,1.7428701,1.2326869
4,0.004,1.2738677,1.7439772,1.4163574,1.1001652,1.4488187,1.4435893,1.2175759,1.3055774,1.2748733,1.4520802,1.0846024,1.317337,1.5737613,1.3579377,1.5841197,1.5699122,1.5647732,1.328078,1.7104526,1.4714855,1.2493739,1.2877419,1.6554612,1.4570242,1.3776029,1.0715317,1.1215768,1.6931338,1.3055767,1.8541834,1.4584774,1.4398602,1.8448052,1.7141623,1.5385542,1.5733215,1.4161526,1.152467,1.8137584,1.9451959,1.5592794,1.7936788,1.0713048,1.1393437,1.8368853,1.083993,1.5032476,1.5467464,1.3937176,1.4774822,1.5594835,1.8743738,1.9623798,1.2506497,1.4491837,1.3390062,2.133182,1.3920532,1.3793182,1.6231232,1.1204488,1.4508272,1.6263436,1.216004,1.517702,1.5245013,1.8838391,1.7394638,1.3908414,1.3547424,1.9575948,1.3137293,1.8233997,1.4108478,1.6126812,1.3155009,1.6474569,1.6429725,1.5555745,1.318516,1.3577794,1.118674,1.0478028,1.4005246,1.0847981,1.2337165,1.7150365,1.6911187,1.5922015,1.4110365,1.4026492,1.1949916,1.6413621,1.3687195,1.4567642,1.7135658,1.4120796,1.6789091,1.3997569,1.8707721,1.2411664
5,0.005,1.1513407,1.7747579,1.4400904,1.1807661,1.3839537,1.48796,1.2749797,1.2130667,1.2434367,1.2993921,1.0595744,1.5335246,1.4587104,1.4678725,1.8154447,1.4349438,1.3282425,1.3361747,1.5852109,1.5759169,1.40048,1.3051069,1.7593415,1.4013354,1.4654425,1.0182494,1.2331681,1.413597,1.258462,1.6087254,1.6324377,1.2822651,1.756043,1.7388947,1.3911376,1.4843819,1.1883183,1.137695,1.8192766,1.9547963,1.5311506,1.8173411,1.1282444,1.13834,1.9791814,1.1585169,1.4808502,1.536726,1.3661275,1.4162302,1.4893564,1.9591663,2.1369894,1.0615329,1.4516962,1.3995899,2.1266012,1.3876863,1.267325,1.635595,1.1551175,1.404408,1.6300467,1.4210345,1.5776066,1.494627,1.6005648,1.4224422,1.260286,1.272163,2.120006,1.2588342,1.9934101,1.455154,1.7989838,1.2388015,1.887401,1.527671,1.6009558,1.4018341,1.5087607,1.051513,1.1220267,1.3879572,1.2132813,1.0436468,1.8560381,1.5175265,1.4286853,1.473855,1.3640137,1.2836785,1.5614837,1.2630811,1.4686359,1.8126975,1.4700453,1.6885638,1.2329412,2.0229073,1.1362374
6,0.006,1.1133224,2.0532005,1.304223,1.0463028,1.40712,1.5009068,1.0829879,1.0663389,1.2598906,1.1346567,1.0474932,1.4742867,1.3441675,1.5422432,1.7737081,1.4834522,1.31163,1.4290078,1.6989102,1.7179784,1.3706572,1.1198221,1.7352335,1.3600731,1.3408858,0.98035103,1.2972827,1.4754062,1.3026961,1.645531,1.5599416,1.2522086,2.1473153,1.9640161,1.4262835,1.3513966,1.3913971,1.2519883,1.9515285,2.0411682,1.3317058,1.7437693,1.2709464,1.1639359,2.080011,1.1159517,1.5205293,1.3948488,1.4040722,1.5806671,1.3720034,2.1857722,2.012872,0.9856297,1.3890209,1.3068115,1.8805118,1.2735744,1.2142888,1.5158021,1.2090389,1.5045236,1.5555567,1.4106706,1.6589546,1.4749324,1.6312646,1.2756058,1.2461635,1.1361339,2.0824854,1.2255691,2.00107,1.3753574,1.6711658,1.2949743,1.6263994,1.4810783,1.5669702,1.6074768,1.6158589,0.9858812,1.0709685,1.3885047,1.1606319,1.0485206,1.682531,1.5970944,1.337525,1.40047,1.3513887,1.402292,1.6993257,1.3928106,1.3031667,1.8289734,1.4215175,1.7464927,1.2601769,1.7473835,1.1622235
7,0.007,1.186721,1.9176664,1.389811,1.1295798,1.2277732,1.7329811,0.9789435,1.1024634,1.4121133,1.2644569,0.94487303,1.5255903,1.3441004,1.4340625,1.628737,1.3937716,1.3191386,1.5860679,1.7265787,1.9230896,1.3038685,1.0957748,1.6385837,1.3369334,1.347968,0.8629226,1.4777888,1.789134,1.3486035,1.6590519,1.2489029,1.1403042,2.3179348,1.9691724,1.5774199,1.3712388,1.4497621,1.2260457,2.0772681,1.9735792,1.3500208,1.7514576,1.2216425,1.2694838,2.1624808,1.0640879,1.4962355,1.6337826,1.2401654,1.5988891,1.4447782,2.0441694,2.0237346,0.90341127,1.3769222,1.1048721,1.7087696,1.2373564,1.4457029,1.5638463,1.3191901,1.5756053,1.5886483,1.3368436,1.4106948,1.3926548,1.5225194,1.3691121,1.1542748,1.0307913,1.981756,1.2072003,1.7961432,1.4589636,1.7224216,1.1854742,1.4542384,1.499873,1.7686447,1.6059258,1.3159913,0.93322545,1.0643954,1.3540539,1.1535708,0.9298015,1.8209707,1.5753607,1.3140563,1.366862,1.2517788,1.3242996,1.4725152,1.4617801,1.3696207,1.9365379,1.3249831,1.8191392,1.2956079,1.8606726,1.0013124
8,0.008,1.1871053,1.8610995,1.2474104,1.1383305,1.2548563,1.8061038,0.9897965,1.033318,1.5304133,1.4845604,0.8830676,1.4394068,1.4105753,1.2069225,1.6075178,1.4516515,1.2663014,1.5007825,1.734513,2.0536442,1.4726638,1.153535,1.7795906,1.3932881,1.2531335,0.80869126,1.4212043,1.7677338,1.3931361,1.780856,1.2564354,1.0495934,2.4626398,1.9512306,1.5349201,1.3960623,1.6346313,1.2017704,1.9938463,1.9906433,1.3906579,1.7953289,1.2539581,1.1143804,2.2299993,1.1509348,1.4287629,1.6499969,1.1129091,1.578355,1.4080861,2.0670915,1.91602,0.96671563,1.5557168,1.1712476,1.6879056,1.1365772,1.4723145,1.788505,1.3153688,1.3353769,1.563301,1.3249576,1.4465206,1.2842809,1.4821596,1.279071,1.259201,1.0316107,2.0727587,1.1913555,1.6813068,1.5193819,1.7037674,1.2523313,1.4723997,1.4699637,1.9113996,1.4184566,1.2641616,0.9195079,1.0460852,1.2824734,0.97935355,0.7866342,1.8867334,1.8401991,1.0930558,1.312029,1.1456821,1.415359,1.2572129,1.8369236,1.5485945,1.8888118,1.3431063,1.9458432,1.3042766,1.7802265,1.0394173
9,0.009000000000000001,1.079355,1.8794357,1.3995073,1.1136653,1.318573,1.6207705,1.0201534,0.97131014,1.3826244,1.5317563,0.85753804,1.3070322,1.184986,1.04658,1.68947,1.3362962,1.1693679,1.4655062,1.5444782,1.6945438,1.4195528,1.1890471,1.6399535,1.4851593,1.0981108,0.854419,1.3694115,1.8864335,1.4726593,1.7018836,1.2127576,1.2076535,2.5844035,1.8618708,1.6915712,1.3076404,1.664726,1.1238705,1.9461383,1.8176986,1.2515506,1.7773336,1.2520187,0.9912413,2.3730645,1.3781514,1.3174964,1.6262699,1.1387295,1.6013217,1.468459,2.2132394,1.8709835,0.8463411,1.7214985,1.1462513,1.3911824,1.0413872,1.3372939,1.7134408,1.3001301,1.2582978,1.5842971,1.1874297,1.2771945,1.3896829,1.4013563,1.2240267,1.2513676,0.9794091,2.2238808,1.1262646,1.5615069,1.2996825,1.557104,1.1111534,1.5944403,1.36766,1.8937898,1.3799948,1.1697087,0.9430657,1.2386084,1.2134886,1.0885154,0.7809911,1.9812006,1.8172982,1.1088322,1.2986468,1.2620438,1.3176178,1.3572248,1.8421865,1.4824655,2.1886964,1.323826,2.0101037,1.0844343,1.8206626,1.190252
