,Date,fBM_H0.4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115,1.4934115
1,0.001,1.4089468,1.305366,1.3317981,1.6024245,1.4841822,1.6814243,1.2341727,1.4551076,1.454101,1.5548567,1.7011456,1.3688391,1.5941082,1.4307803,1.4020491,1.3520203,1.710384,1.5514786,1.4515524,1.188698,1.5532563,1.4926537,1.5127567,1.5953599,1.433104,1.5617685,1.714129,1.2779194,1.448598,1.1719437,1.7745028,1.4823287,1.5950127,1.6050544,1.3055016,1.3701766,1.5423919,1.3865495,1.3914523,1.5904971,1.4387057,1.2773225,1.2164214,1.8113413,1.3936976,1.5353855,1.4114898,1.6440142,1.5441844,1.5648754,1.5292599,1.7855642,1.3732711,1.5377764,1.4282043,1.4286573,1.7896732,1.5906059,1.6522105,1.5965233,1.5955899,1.6847973,1.7808259,1.546402,1.5322,1.4330264,1.7338005,1.2748332,1.7308092,1.4700221,1.2905928,1.8535349,1.3391612,1.4202719,1.4827644,1.540531,1.4226332,1.3744891,1.6563632,1.680974,1.5300292,1.4844102,1.6238773,1.2427124,1.5654361,1.3084228,1.4094226,1.5444,1.5992976,1.6233292,1.6954057,1.2001388,1.4448164,1.3601158,1.5901479,1.5408679,1.5780897,1.7275205,1.6470933,1.4026792,1.556533
2,0.002,1.4564545,1.4176518,1.3650628,1.7952245,1.5459822,1.7015605,1.0730628,1.541044,1.3509384,1.603825,1.8559678,1.2578601,1.8406707,1.6130149,1.5573187,1.436945,1.5721035,1.5838335,1.4449475,1.2844121,1.6904409,1.573408,1.7286341,1.4863112,1.2621244,1.544429,1.7143503,1.0733851,1.4890999,1.0930847,1.8578224,1.4725025,1.7838218,1.6796609,1.127988,1.173706,1.4782043,1.4674456,1.4334291,1.5994197,1.4521153,1.4028168,1.1572629,1.6114485,1.5042114,1.5204034,1.4133888,1.6737552,1.4019175,1.6620107,1.6258492,1.7896916,1.5125583,1.5812646,1.7286748,1.285249,1.6911378,1.672497,1.9200093,1.585082,1.497899,1.5423858,1.6547918,1.610019,1.412507,1.6785837,1.6477839,1.3249539,1.9618266,1.2003915,1.4160125,1.4317052,1.5040156,1.3171115,1.3030864,1.2693188,1.3281777,1.2925521,1.6421169,1.7934297,1.5400739,1.5310895,1.5088868,1.1244084,1.2719611,1.1682166,0.98623157,1.5630157,1.718547,1.6822757,1.5832767,1.2902588,1.4156106,1.2471904,1.4580259,1.4071662,1.4989619,1.8800899,1.3332362,1.2321575,1.681026
3,0.003,1.412207,1.4242165,1.3393917,1.9184482,1.6673415,1.739577,1.2177932,1.5666176,1.4487735,1.5464836,1.7682366,1.0803785,1.6976266,1.6533854,1.6893458,1.5092233,1.4865806,1.7763765,1.3239812,1.2857727,1.7984904,1.6353539,1.7378314,1.4353143,1.152639,1.5425547,1.8370838,1.1423815,1.3844476,0.88364816,2.000022,1.3709421,1.6659124,1.9006162,1.1980634,1.0823239,1.4253179,1.4802362,1.2836444,1.5973709,1.4703044,1.212466,1.3110571,1.6349437,1.4071115,1.8281168,1.6127355,1.7793672,1.3489034,1.6105231,1.7119385,1.7149866,1.350358,1.5981944,1.8013483,1.1144885,1.811303,1.7678064,1.7799386,1.1519834,1.4340779,1.2677053,1.7567867,1.7716652,1.5222538,1.8398938,1.3803432,1.1393884,2.0022945,0.98375165,1.5776532,1.4027619,1.4604363,1.4785736,1.3880033,1.2471218,1.3058053,1.1979475,1.643091,1.8589907,1.699249,1.3398867,1.5698333,0.8841797,1.2240343,1.2190943,1.101757,1.6897671,1.8984112,1.6654562,1.3670229,1.3332853,1.3194216,1.396042,1.4325716,1.4173434,1.6717864,1.733058,1.3396542,1.4620398,1.7272725
4,0.004,1.2738677,1.6011437,1.2102178,1.7827708,1.8921599,1.8695574,1.3426292,1.8075235,1.4642214,1.5027872,1.869226,1.2205276,1.6240774,1.6595205,1.822523,1.3324322,1.6521689,1.9621553,1.2164705,1.0899712,1.7439914,1.5377446,1.8433952,1.3833201,1.157398,1.4128339,1.7864527,1.2702451,1.3210642,0.85437906,1.794232,1.1349986,1.789547,1.9732031,1.2405486,1.0518116,1.5287778,1.2299442,1.2506052,1.5852501,1.3529487,1.2420726,1.2237568,1.7523824,1.2847513,1.7402672,1.5454346,1.9697585,1.2726034,1.5243121,1.735994,1.8143132,1.46828,1.4976678,1.6788841,0.9804315,1.9610331,1.9042273,1.7252418,1.2179384,1.3933188,1.2951301,1.9273897,1.7345161,1.7359493,2.0246484,1.5745411,1.2763436,2.0676727,0.97566324,1.576253,1.3043993,1.607102,1.6074982,1.3177153,1.3855627,1.2301775,1.2197068,1.7379396,1.7837338,1.8443284,1.1615739,1.4800858,0.7897151,1.1718186,1.0642343,1.2620684,1.4447485,1.8784996,1.7256329,1.3262789,1.0326996,1.1260617,1.2067771,1.2873538,1.3897673,1.5466256,1.7363403,1.2791481,1.7651488,1.720902
5,0.005,1.1513407,1.5510281,1.1652185,1.7676353,1.8119693,1.6199667,1.0691091,1.7652942,1.5453719,1.6114855,1.9143428,1.1915171,1.8957922,1.8964459,1.8582039,1.401237,1.6475699,2.065627,1.0474904,1.3122952,1.9039764,1.6315523,1.8281972,1.3824904,1.1326611,1.5058833,1.816625,1.3149588,1.3714534,0.8335146,1.8194131,1.1465651,1.720798,1.899028,0.97632486,1.2600361,1.281196,1.3606367,1.2803695,1.5131049,1.5256431,1.1150807,1.3790102,1.8095416,1.5222989,1.814459,1.7445724,1.926065,1.4513494,1.7359283,1.5442859,1.6212028,1.2430075,1.5242033,1.7371267,0.90737766,2.086421,1.7741841,1.6596981,1.2460679,1.4571788,1.5701475,1.9642347,1.8530939,1.6747718,1.8739625,1.4291288,1.3801489,1.9826723,0.7463317,1.874782,1.2726594,1.8664097,1.3902118,1.3613186,1.5581416,1.2612834,1.2242634,1.6942018,1.6713938,1.6985939,1.5156289,1.4764203,0.8515468,1.2871239,0.8836449,1.4857948,1.2032648,1.8456165,1.704388,1.6705272,0.6392769,1.2319001,1.4121684,1.4166074,1.3132848,1.5895004,1.9092747,1.4593551,1.740108,1.8755124
6,0.006,1.1133224,1.4128143,1.1117762,1.7165546,1.8605921,1.7480038,1.2437922,1.6086307,1.2618066,1.6656991,1.9272163,1.1363277,1.7653316,1.9705739,1.6166012,1.5971733,1.5960445,1.983042,1.1022207,1.37206,1.7778082,1.7084036,1.7073762,1.6429337,1.0398222,1.492657,2.011175,1.3913857,1.0755838,0.56248945,1.7841153,1.100525,1.6682522,2.2141511,0.9188743,1.363185,1.404503,1.4793934,1.0973114,1.3320715,1.5160098,0.99743515,1.3003664,1.724212,1.3454461,1.7870114,1.8748804,1.988313,1.4520671,1.7275066,1.669131,1.4680222,1.1986295,1.4504716,1.7212987,0.7774328,2.0331314,1.5227995,1.78658,1.1364788,1.4372203,1.5884858,2.0045729,1.9695942,1.6134158,1.841082,1.531952,1.3809034,2.0113049,0.6036494,1.9745809,1.4416662,1.7903055,1.4787039,1.2450706,1.4727218,1.3038578,1.2825116,1.5593331,1.7323024,1.8850194,1.5211734,1.5263962,0.96144974,1.4246451,0.77871287,1.5444862,1.3805301,1.8502061,1.8757552,1.7727605,0.6068546,1.3526078,1.4960768,1.3251419,1.4741776,1.730625,1.7384348,1.426628,1.6738304,1.9172293
7,0.007,1.186721,1.4889835,0.8389584,1.5446781,1.7054682,1.6571064,1.0810933,1.8391222,1.1272155,1.7543861,1.9290917,1.2538519,1.6813616,2.0753975,1.730158,1.4607549,1.3611459,1.9013994,1.0658113,1.4596561,1.734919,1.6952479,1.9244305,1.6192228,1.0495371,1.5374969,1.9960967,1.5416697,1.2796434,0.70430255,1.7827325,1.1114513,1.6165684,2.1288538,0.92198944,1.3556217,1.4324158,1.4839445,1.1057622,1.1976247,1.2822292,1.0071741,1.3591914,1.7358984,1.3165045,1.8480496,1.8050607,1.9467623,1.3912029,1.6330416,1.6024606,1.4734454,1.3572112,1.3328006,1.8020284,0.64173865,1.7716378,1.3180531,1.7304779,1.2082849,1.6026005,1.7851987,2.0890489,1.910042,1.5448754,1.6032498,1.5322694,1.4040942,1.9270331,0.44993374,2.022651,1.3255045,1.9188565,1.7525669,1.2960567,1.4414313,1.3783842,1.2971228,1.5836112,1.7139181,1.754328,1.3439362,1.3740908,1.1061959,1.4765191,0.69547945,1.6540744,1.3933384,2.2430115,1.8071631,1.8588868,0.5099471,1.2775658,1.5938107,1.5518464,1.5170648,1.7296324,1.7530576,1.4777654,1.9984468,1.8998592
8,0.008,1.1871053,1.3833424,0.87807906,1.4855797,1.4150525,1.741056,0.8895457,1.8435682,1.1340686,1.7188468,1.8300949,1.1441716,1.6927551,2.1591997,1.5385935,1.6748402,1.1412296,2.006461,1.1778123,1.5562578,1.7984804,1.7622967,2.164894,1.4357103,1.0731108,1.6521188,2.17485,1.4559727,0.92631674,0.7102243,1.4383974,1.1995916,1.9217346,2.027684,1.068468,1.2214141,1.6567203,1.5276291,1.3170699,1.1767972,1.0212294,0.95749545,1.4211009,1.5898468,1.2930477,1.9165628,2.0280933,1.9190706,1.3100054,1.6372794,1.6227517,1.4247822,1.3887632,1.56718,1.6990932,0.8008166,1.6789057,1.31587,1.7625923,1.3945179,1.6011181,1.8076348,2.1176095,2.1130428,1.6181667,1.5047269,1.4284111,1.4593526,2.0578775,0.5959139,1.956298,1.386003,1.9764814,1.7751257,1.3409942,1.5146415,1.4277954,1.3789437,1.7468519,1.8273553,1.8903971,1.4266852,1.5227759,1.2390764,1.4505693,0.76353306,1.7645469,1.2837001,2.4000576,1.8446116,2.1314754,0.40747315,1.0613855,1.3259307,1.4826258,1.361121,1.6976964,1.5786405,1.1840127,2.2333043,1.9720827
9,0.009000000000000001,1.079355,1.3269745,0.93112737,1.4744817,1.5644903,1.6554196,1.0783021,1.6834079,1.3227289,1.8641074,1.86213,1.0959147,1.61233,2.43442,1.4420042,1.5323402,1.0944479,2.0357752,1.0891223,1.6655053,1.7807772,1.5947828,2.1031075,1.4783529,0.9300544,1.5473356,2.0379083,1.3736356,1.0497195,0.77723604,1.2110025,1.3711147,1.9790303,1.9954497,0.9794863,1.1353747,1.5521013,1.5298394,1.3693323,1.133395,1.1338689,0.9034802,1.4591974,1.6884134,1.1525899,1.9702631,2.182484,1.9598941,1.300666,1.5508318,1.5402807,1.6094303,1.3441718,1.721068,1.8345168,0.65537006,1.5345802,1.212609,1.6554878,1.5708891,1.269251,1.5578343,2.059897,2.4597929,1.6154538,1.6470131,1.539214,1.537451,2.2056944,0.6267793,1.6755164,1.5431228,1.9581885,2.0723965,1.2444656,1.5710725,1.4133444,1.4394002,1.9008261,1.9073745,1.743762,1.3625189,1.5114737,1.3657925,1.2680811,0.9171702,1.8437314,1.3158195,2.3118553,2.0051742,2.224396,0.10631553,0.89340806,1.4507432,1.6080374,1.5183944,1.7406929,1.7631341,1.1833459,2.286348,1.7672684
