,Date,NileMin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0015082956259426848,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181,1.1903181
1,0.0030165912518853697,1.1740315,1.2119614,1.2483735,1.1378534,1.0090303,1.2064676,1.3501122,1.2459038,1.4707351,1.1396596,1.0642421,1.1383456,0.9574326,1.3056073,1.0102991,1.0923023,1.1701586,1.1424057,1.158876,1.1348405,1.3198892,1.2020922,1.2645767,1.1687772,1.0965356,1.1028941,1.3515337,0.998618,1.1459894,1.2326748,1.0941665,1.2837288,1.1963727,0.9701398,1.0168927,1.0188874,1.1010164,1.1955678,1.15047,1.01841,1.1833293,1.1131408,1.1554104,0.9911146,1.0942936,1.3240448,1.201344,1.0185096,1.0475371,1.1117678,1.2725587,1.2272813,1.1773398,1.1551596,1.1061819,1.14729,1.0795534,1.1350839,1.2424612,1.088126,1.1171572,1.3645349,1.2141843,1.114279,1.3259385,1.204469,1.1675303,1.293757,0.945705,1.2422792,1.0672421,1.3227828,0.8140484,1.29618,1.1218708,1.1557338,1.2763131,1.1829334,1.317902,1.2493191,1.2926166,1.2452865,1.1954764,1.2350672,1.237531,1.3143294,1.0946714,1.1609702,1.1810169,1.0499097,1.3206782,1.3856044,1.2468166,1.2937849,1.3485062,1.1181152,1.2881558,1.1529279,1.1710008,1.2637322,1.243465
2,0.004524886877828055,1.179686,1.3954093,1.3725092,1.1097084,0.996196,1.0563158,1.2741822,1.0703002,1.4165245,1.0423046,0.79045993,0.9624932,0.96641415,1.3754549,0.5495721,1.1695232,1.1843582,1.2563546,1.3162785,1.0120313,1.3009897,0.9200338,1.3403912,1.322516,1.1928254,1.2776102,1.4445977,0.8150908,1.2479452,1.07506,1.0212495,1.2110596,1.2631783,0.90985405,0.7683889,0.72247326,0.9416332,1.2388247,1.1303614,0.9329742,1.4169719,1.1417952,1.1463482,0.9011253,0.95940155,1.4872476,1.0848371,0.8453677,0.866635,1.1118568,1.2570943,1.101796,1.0817405,1.1204454,1.2092433,1.051253,1.1089153,1.165437,1.0902915,1.2158428,1.2295319,1.3463578,1.3154931,0.9567461,1.5474834,1.060242,1.1143658,1.1783472,0.8435641,1.0414757,1.21298,1.1256195,0.7744755,1.3155687,1.2778254,1.1962749,1.2672985,1.091232,1.3091918,1.4679183,1.3440075,1.2791119,1.0338095,1.1933963,1.3459702,1.4225168,0.8362736,1.3272364,1.040436,1.0302571,1.7879072,1.563168,1.2657067,1.4197948,1.2321646,1.1348442,1.2383163,1.1138163,1.1924385,1.4135039,1.2395583
3,0.006033182503770739,1.1853405,1.4666352,1.3876072,1.0713103,0.8745947,0.94460744,1.132965,1.0160627,1.3692272,1.1338613,0.6662537,0.9688781,1.0504508,1.4795256,0.37861067,1.1497853,0.88975704,1.4074566,1.1473154,0.92396605,1.1234975,1.1027504,1.4545357,1.5208328,1.3186867,1.1356865,1.6614988,1.1013029,1.2254243,1.0071752,1.0688647,1.0896204,1.2032706,0.85607374,0.62783647,0.6934623,1.0838273,1.2315576,1.0820023,0.9576491,1.5113747,1.1137722,1.1679211,0.9252006,1.1160984,1.667325,1.2122021,0.8729228,0.7796396,1.0000908,1.2642499,0.83613884,1.1586921,1.1900544,1.0794944,1.0745361,1.0722084,0.93261856,1.0647902,0.96449435,1.4958241,1.3594668,1.4053733,1.1248899,1.4710648,1.1588864,1.1084763,1.3884585,0.8877516,1.0688403,1.3499284,1.2429358,0.9745749,1.233664,1.4980013,1.0201836,1.0223055,0.89253587,1.2638459,1.1783082,1.270746,1.0027483,1.0544562,1.1901935,1.4858369,1.5401577,0.84831715,1.2607458,1.3484364,1.3827536,1.6494279,1.8117832,1.3776481,1.1942961,1.1804075,1.3417877,1.1865015,1.3607091,1.0614195,1.4281077,1.4325554
4,0.007541478129713424,1.1408826,1.5247852,1.2461798,1.3100486,0.8670831,0.91898406,1.0002767,0.86162305,1.3556087,1.1014901,0.77673036,0.9518036,0.9307295,1.8298385,0.22509108,1.0890392,1.1391675,1.390431,0.8268492,0.97494125,1.1288741,0.99314106,1.5354044,1.4607283,1.3753891,1.3612761,1.8096819,1.1600429,1.4163709,0.9807383,1.1500598,1.0586535,1.2893339,0.95205224,0.6143278,1.0584272,0.8810071,0.93047523,0.96252936,0.92941177,1.5665103,1.1300617,0.9926386,0.9697574,1.3990396,1.8102902,0.9788868,0.8161545,0.7321526,0.8038915,1.3177145,0.99762547,1.3922216,1.2423276,0.9850805,1.1400855,1.0759512,1.193462,1.1090382,1.1059271,1.7461543,1.4475703,1.2963834,1.0997301,1.6649866,1.4900781,1.2486519,1.3028513,1.1009693,0.7773242,1.4852227,1.4118724,1.1326563,1.1028296,1.1834013,1.1682119,0.9615671,0.69626266,0.8495582,0.9780987,1.388748,1.0104917,0.99118304,1.3166698,1.4121386,1.4115664,0.8842619,1.2914437,1.4025334,1.4225316,1.5413833,1.5918425,1.4579548,1.1275631,1.4071664,1.5452648,1.1999905,1.29632,1.0437574,1.5696328,1.4393753
5,0.00904977375565611,1.1879815,1.6387795,1.1879531,1.2428966,0.6334423,0.910326,1.0923136,0.7354388,1.3894246,1.2128001,0.75640666,1.1457529,1.2252736,1.7882366,0.14280036,0.90373755,1.2073017,1.1590406,0.7337005,0.81153077,1.2490144,0.92601264,1.570076,1.5663583,1.1947508,1.7469513,1.910636,1.1751704,1.2764317,0.6796988,1.0525957,1.0642039,1.485449,0.81254584,0.67658097,0.6970384,0.8746795,0.99466705,0.9012856,0.81424725,1.6653672,1.2223933,1.049367,0.91173756,1.5666499,1.7727435,0.73547816,1.0129416,0.68581456,0.61128616,1.3092983,0.9434123,1.3372147,1.0963441,0.9034016,1.29898,0.98273623,1.2273941,1.1417668,1.01056,1.7988422,1.254993,1.2958899,1.0291603,1.522281,1.641919,1.4066575,1.3580711,1.0011156,0.7846533,1.2869027,1.1597364,1.0910482,1.2124289,1.2935283,1.1243079,0.7962096,0.5043421,0.8435706,1.2043152,1.1906886,1.1636165,0.7807509,1.266409,1.4171636,1.5008874,0.8464322,1.384647,1.3030822,1.4883461,1.5833282,1.6229169,1.6858362,1.1713207,1.3360174,1.6727059,1.3876534,1.2710282,0.95075643,1.6019428,1.696774
6,0.010558069381598794,1.1960739,1.7005441,1.1463239,1.2142738,0.45643023,1.0985727,0.765815,0.6737091,1.4892958,1.3578905,0.66270256,1.0539974,1.37607,1.6422951,-0.19180739,0.56804746,1.2155579,1.1280906,0.8110894,0.7413929,1.1406562,0.5725912,1.5098528,1.4575773,1.0710883,1.8634291,1.9487618,1.219073,1.3793881,0.77322686,1.1918864,1.1672137,1.820926,0.8966464,0.8022662,0.6368376,0.70359296,0.8699095,1.005502,0.5946703,1.6739675,1.1741924,1.2638134,0.9787609,1.6548486,1.9099605,0.76999867,0.8363628,0.48268345,0.7832192,1.2731088,0.92441154,1.5688425,1.1776868,1.0246704,1.4237088,1.1105957,1.2882693,1.0062954,0.9738939,1.8507507,1.4773508,1.1004313,0.97097933,1.451513,1.6681142,1.3105385,1.4791604,0.9641117,0.70253646,1.2206986,1.0425313,1.2263335,1.363873,1.4513499,1.0654899,0.56929404,0.44204897,0.43066433,1.4071306,1.0335659,1.2476218,0.7738716,1.3591721,1.3415654,1.5076493,0.7503323,1.3774985,1.1422789,1.5258933,1.5124543,1.7484417,1.7399507,1.023398,1.2389201,1.8007181,1.602646,1.5628645,0.9165477,1.4140604,1.7609148
7,0.012066365007541479,1.1838505,1.6472661,0.9561913,1.1114366,0.24633917,1.11082,0.6569886,0.6340749,1.4417388,1.290467,0.66486096,1.0047426,1.3448932,1.7956406,-0.30195278,0.4639815,1.122438,1.301355,0.9249331,0.71544623,1.1013174,0.42382413,1.5010798,1.4130349,1.2331638,2.108565,1.8693578,1.1992354,1.2985188,0.6565267,1.3662391,0.85785097,1.8039975,0.7687843,0.5274231,0.7265934,0.5053939,0.7145848,1.0400963,0.64806294,1.5429646,1.1523663,1.3166075,0.83203393,1.5807669,1.7258006,0.76081824,0.9074936,0.19451344,0.9296995,1.3431907,0.8539337,1.7469199,0.9004662,0.9090801,1.4777896,1.2585754,1.0800792,1.275785,1.1951385,1.8335909,1.3991655,0.97073054,0.8332913,1.4693398,1.527966,1.6037958,1.4445946,0.93337965,0.88861275,1.4420482,1.2671633,0.9636456,1.4297268,1.6574006,1.1847798,0.59720033,0.28753898,0.7204308,1.5652351,1.1433207,1.5733304,0.641754,1.229135,1.754004,1.4626036,0.81904715,1.3626809,1.07003,1.5236018,1.8411334,1.6939465,1.7493913,0.9243404,1.1811447,1.7767003,1.5761592,1.5976133,0.9852153,1.3015949,1.8763082
8,0.013574660633484163,1.2008818,1.6498746,1.06163,1.2348443,0.35645837,1.1639345,0.85751176,0.5592189,1.7024368,1.3469977,0.67720103,1.0480931,1.3614147,1.8428657,-0.41380477,0.35043508,1.3699815,1.5725071,0.91280496,0.699229,0.8069288,0.5005996,1.5639343,1.3448652,1.4130917,2.189003,1.7480017,1.1883117,1.3217664,0.645183,1.3481164,0.7652837,1.9807429,0.9317841,0.36348084,0.91092783,0.6721369,0.6092102,1.0646639,0.7309465,1.7228532,1.1485256,1.4335743,0.7483217,1.5499196,1.5793558,0.5157806,0.6643682,-0.052164786,0.8070694,1.3484545,0.81110233,1.8601035,0.75906014,1.1143601,1.3660288,1.3036193,0.8764042,1.3345844,1.4678583,1.7457752,1.6195186,0.85755193,0.5947879,1.4598726,1.3186957,1.9599065,1.5825604,0.7314673,0.79230124,1.4647136,1.4303277,1.0089273,1.5162483,1.5384123,0.933318,0.6374411,0.13550964,0.77873266,1.4037528,1.1242118,1.7659032,0.59685946,1.1360182,1.9326788,1.5088423,0.6180258,1.1649997,1.1978542,1.5097476,1.9421326,1.7855389,1.8303434,1.160602,1.2907202,1.8112268,1.4359678,1.589079,1.1132851,1.1742475,1.8220643
9,0.015082956259426848,1.2398545,1.6090021,0.9947405,1.4879823,0.17041785,1.0563555,0.64656913,0.683952,1.5542169,1.3184814,0.64778304,1.0983467,1.4225733,2.0604248,-0.5778748,0.23678052,1.3788785,1.5528455,0.97379553,0.5690445,0.7941332,0.48448884,1.604157,1.2470008,1.5549318,2.3136353,1.7893467,1.0930622,1.5164442,0.81995714,1.4988077,0.7559818,1.899596,1.1031488,0.56699955,0.77535117,0.7201687,0.73342526,1.0186552,0.2403266,1.6475172,1.1989805,1.3078719,0.8103328,1.3312647,1.3519766,0.33869743,0.6093141,-0.113270156,0.89177525,1.491452,0.870028,1.9222202,0.5384722,1.1323259,1.3136165,1.1851815,0.80957294,1.3734052,1.3489591,1.702475,1.513184,1.0047503,0.37469518,1.3183072,1.4040561,1.8888762,1.3666791,0.91919744,0.5122238,1.5960808,1.5683004,0.7798041,1.4932361,1.5481528,0.932934,0.51217276,-0.12537132,0.75721335,1.5465227,1.2584544,1.7566721,0.4707476,1.1723254,1.8142679,1.4969599,0.58956105,0.8187001,1.1360073,1.2181463,2.0935543,1.8731136,1.8661944,1.0019981,1.2853465,1.6664052,1.4248387,1.4682736,1.2291347,1.4406098,1.8408965
