,Date,fBM_H0.3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984,1.6592984
1,0.001,1.8151219,1.7448496,1.6924791,1.5368447,1.6036445,1.619004,2.0027406,1.839313,1.4018953,1.5445751,1.4267586,1.5146695,1.3371823,1.9188533,1.5279285,1.2854384,1.486103,1.0116147,2.3328135,1.6633031,2.0131345,1.8429427,1.9536667,2.0739312,1.3177196,2.2016544,1.4436364,1.4683964,1.5466402,1.5370868,1.251197,1.3038621,1.3791999,1.3124479,1.3560157,1.4152071,2.0419497,2.105989,1.4601555,1.5390792,1.6984208,2.068609,1.310742,1.1290476,2.1602654,1.3249573,2.1300333,2.1273243,1.8710152,1.9072503,1.4845942,1.5624583,1.8465149,1.497491,1.3681953,1.5410877,1.3142624,1.6911447,1.9809762,1.2767868,1.4280051,2.163765,1.947464,1.6369724,1.7389654,1.2088419,1.5224245,1.8740706,1.5099006,1.7348974,2.0297806,1.5847672,1.3171057,2.1082048,1.5752721,2.034233,1.187067,1.0898722,2.4714844,1.6632551,1.4941188,2.0140643,2.1664858,1.8962296,1.3262527,1.5206141,1.9114621,1.7662383,2.0898862,1.8022017,1.460511,1.9444016,2.047524,1.2345303,1.4204997,2.0525398,1.3189422,1.6790347,2.1316166,2.1207638,2.0252974
2,0.002,1.8186388,1.9832134,2.236352,1.5130776,1.7605896,1.8088431,1.7529485,2.0607417,0.96063817,1.2573806,1.4604344,1.906975,1.5844256,1.6660883,1.6721405,1.4118154,1.7992325,1.2575572,2.1518304,1.830617,1.7488744,1.9678242,2.1503742,2.568296,1.411323,1.9353651,1.0808523,1.1559718,1.5611957,1.5674126,1.5609355,1.1565604,1.8539876,1.4466971,1.7198186,1.2413235,2.100042,1.6637739,1.8400346,1.1257603,1.1708298,2.2978294,1.5377517,1.6745778,1.6317997,1.1765313,1.7203435,1.8744652,2.0280483,2.2501047,1.5503708,2.0487413,1.942311,1.8217367,1.1099281,1.3073242,1.3748891,1.3885205,2.0490134,1.0803816,1.3054755,1.9772336,1.785612,1.9253039,1.8546786,1.0628107,1.2978727,1.7849978,1.6499879,1.6669202,1.3810644,1.7887862,1.8368722,1.5339236,1.8491633,1.7396343,1.1087201,1.0807854,2.5844193,1.9845484,1.1968231,2.2082598,1.8780282,1.5896347,1.388015,1.962578,2.496121,1.9535117,2.149161,2.0367835,0.94373333,1.6093316,1.776753,1.5902723,1.1982703,2.112159,1.5180434,1.8126379,1.5969411,2.4166026,2.0897183
3,0.003,1.0225599,2.0143616,2.4840813,1.5736338,1.5921435,1.9853995,1.6511676,1.9978416,0.9600706,1.6735497,1.2938876,1.9444944,1.1296434,1.9581468,1.7232058,1.598419,1.1573893,1.2443812,2.3877542,1.6771649,2.1455898,2.3019586,2.323971,2.4677062,1.7065877,2.2835727,0.8074292,0.98017323,0.99751073,1.4773707,1.859318,1.6341801,1.5897903,1.9157515,1.8429445,1.1879065,1.634877,1.710264,1.9076183,0.64491224,1.1482556,1.8723962,1.5515481,1.102462,1.4481953,0.5768434,1.5676981,1.6886673,2.05759,2.5306993,2.0742452,2.0794785,1.8299357,1.397196,1.2331648,0.97447205,1.0866275,1.2734448,1.448931,1.5143127,1.4821546,1.7658913,1.6052209,2.1853,1.3654186,1.2437875,1.1419646,1.6060396,1.9154439,1.3637486,1.6182377,2.1374078,1.6690345,0.9222832,1.5320203,1.4466248,0.79595953,1.0749475,2.511291,1.8646693,0.868864,2.4390237,1.8803542,1.9308884,1.1320987,1.8455074,2.6219728,2.1127672,2.113623,2.2878585,0.8321205,1.1934536,1.3174529,1.8224647,1.3096943,2.2409115,1.8075767,1.4738945,1.578141,2.3707685,1.7840412
4,0.004,1.2250733,2.2793126,3.157932,1.2109468,1.5943863,1.6494473,1.3672771,1.8675685,0.73095816,1.4839115,0.8793779,2.0916843,1.1980894,2.069152,2.0352335,2.0801177,0.910845,0.8573363,2.6570969,1.4252912,2.5025568,2.0008526,2.5584736,2.5290356,1.6527222,1.9147592,0.7286519,0.38966012,1.1353853,1.6664551,1.5229993,1.8802185,1.8454254,1.8693906,1.5715597,1.323981,1.5203009,1.3646722,1.606641,0.40837324,1.068885,1.5558097,1.1927286,1.0871216,1.1523763,0.36767507,1.400857,1.2893494,2.2589362,2.811449,2.4762871,1.8325863,2.3562868,1.4814069,0.8579538,0.71154046,1.3169886,0.80588543,1.3066673,1.5576856,1.794824,1.7128175,1.1910291,1.8843937,1.5462148,1.7512596,1.4309256,1.5411159,1.759566,1.2863522,1.4832624,1.801289,1.9298031,1.3764806,1.6917462,1.1072413,0.68459576,0.95097804,2.9770272,1.9817765,1.195082,2.6853647,1.8110557,2.198864,0.632118,2.125715,2.7217937,1.9453429,2.2198844,2.4620543,0.5841718,1.0279005,0.9535459,1.915654,1.2951726,1.7367241,1.6076154,1.6911021,1.2387865,2.4527693,2.0133414
5,0.005,1.4353162,1.8297753,2.915472,1.1222556,1.9644208,1.1402981,1.8992099,1.7687799,1.3366808,1.5600439,0.7721305,2.4268312,0.94942695,2.2922463,1.7058855,1.9302592,0.5990275,0.43759394,2.947703,1.5927649,2.6244774,1.97612,2.47883,2.2734754,1.6977499,1.8558142,1.0678911,0.05940056,1.3147511,1.3511243,2.026147,1.8003769,1.1897223,1.7930654,1.3394976,1.79609,1.541657,1.6310375,1.2833667,0.17091608,0.74124795,1.912204,1.6457467,0.86062187,1.1499962,0.7930138,1.2248502,1.0763761,2.6174426,2.6135528,2.6801825,2.121391,2.623634,1.0891855,0.6537998,0.52319837,1.4248111,1.2690833,1.8809192,1.722992,2.0873585,1.4059638,1.3871982,2.55942,1.7267978,1.6523137,1.2133552,1.7105728,1.5113862,1.9374009,1.7618377,2.212527,1.319576,1.1461675,1.5448681,1.0349364,0.8998923,0.7057913,2.9094024,1.620147,1.2670864,1.8538417,1.8545672,1.7213316,0.5716016,1.9399137,2.3769867,2.2180426,1.9690617,2.6344352,1.0292566,1.2988602,0.6732751,1.6402944,1.2446383,1.7302171,1.9001969,1.8719122,1.3678848,2.5354767,2.056491
6,0.006,1.0432575,1.5529597,2.455393,0.74665564,2.2166677,0.86182696,1.3435334,1.5528855,1.34632,1.7201023,0.53434885,2.6183376,1.3655217,2.4770365,1.6755944,1.6946306,0.7452245,0.23146498,3.0607173,1.312058,2.8150268,2.4404182,2.1010234,1.8298566,1.5989027,2.4997087,0.7077364,-0.27662146,1.5368962,1.1784276,2.105259,1.4395392,1.0360814,2.218533,1.1794493,1.958878,1.6918876,1.1659822,1.2710267,-0.24544895,0.3197552,2.1486988,1.6615192,0.45467722,0.95853317,0.72541213,1.4553486,1.1289508,2.9198937,2.1930537,2.3334289,1.4581529,2.5759203,1.3899748,0.43304133,0.19445932,1.5451955,1.5966378,2.0707097,2.1807282,2.220322,1.291194,1.8153332,2.581099,1.3662672,2.1957827,1.3902133,2.0449297,1.98667,1.3528259,1.2862067,2.428014,1.0090529,0.9362651,1.2055947,0.89645684,1.4897169,0.7750663,2.989613,1.2590343,1.4807912,1.8045286,1.6168138,1.9401323,0.6698073,2.3919218,2.0306134,2.339684,2.030346,2.541498,0.9480445,1.2150977,1.1015487,1.7474679,1.6055737,1.9565045,1.7608191,1.6644359,1.17339,2.7140498,2.2873404
7,0.007,0.7370428,1.232508,2.7350202,1.1461605,1.829308,0.68565917,0.7944405,1.8918966,1.4465121,1.7846565,0.096972704,2.1729128,1.3810663,3.1016703,1.3156555,1.6107382,0.5158217,0.49577212,3.2044485,1.1217052,3.0183697,2.1353364,1.9290578,1.9061494,1.9050893,2.4788666,0.81548953,-0.3864243,1.1927968,1.5483903,1.4932852,1.249085,1.1523252,2.3180676,1.0462757,1.9948232,1.5700319,0.9587616,1.2442621,-0.73648834,-0.17887735,1.9973502,1.53075,0.6817718,1.006628,0.87321144,0.9011341,1.6074564,3.2373352,2.1452444,2.7597628,1.8775392,2.955241,1.4770145,0.22261119,0.5787077,1.8862284,1.5162028,1.4826193,2.684451,2.5244696,1.6837419,2.0865138,2.610209,1.4132861,1.7349755,1.0834153,2.502439,2.1749156,1.0799365,1.7970438,2.339881,0.973799,0.95335126,1.3640957,0.54509807,1.6310147,1.1491398,3.0654418,1.1746788,2.0352716,2.0648797,1.5474471,1.3975097,0.6732686,2.0143592,1.8179836,2.766875,1.6243973,2.3675888,1.0236008,1.2908276,1.5464902,2.2114792,1.430628,2.4242985,1.9545757,1.9593503,1.0370097,3.182829,2.4485574
8,0.008,0.21940471,1.2635279,2.2563076,1.2333311,2.0020242,0.4547013,0.47013128,1.8901826,1.3987553,2.183115,-0.16559803,1.983159,0.883959,3.2510805,2.0402284,1.6005787,0.856375,-0.006161928,3.2312937,1.3704629,2.9515688,1.657333,2.2536588,1.3424606,1.869438,2.906274,0.69308215,-0.7727318,1.5854223,2.1291852,2.108431,1.206379,1.5983132,2.1395142,0.8662841,2.2594852,1.548621,0.6911788,1.5430871,-0.50837564,-0.14687276,1.8379087,1.6308659,0.7051583,0.6480936,1.2154245,0.68101746,1.859483,3.1555214,2.3850293,2.6249962,2.189691,2.7819886,0.7687753,0.33369386,0.28008103,2.071674,1.73825,1.8981634,2.7909598,2.1654139,1.7394445,2.0142336,2.8402052,0.8719987,1.5823629,1.2551346,2.6607265,1.5024601,0.96437216,1.8832107,1.8571736,1.3495036,0.789135,0.8534488,0.19602728,1.6980243,0.9713104,3.1831365,0.72608024,1.8971435,2.3735394,1.2181543,1.1617388,0.44300878,2.4469693,1.6089264,2.9654913,2.0292575,2.771873,0.38193667,1.2003031,1.4075646,2.3956811,1.5409058,2.028414,2.3344488,1.7100056,0.80113745,2.5959392,2.639145
9,0.009000000000000001,0.13268487,0.936571,2.3322427,0.9258644,1.7488524,0.8857778,0.418885,2.311336,1.1459001,2.4197366,-0.36547017,2.30069,0.62802625,3.4639783,2.0536835,1.2576376,0.38701963,0.3071214,3.0399265,1.599887,3.6948738,1.5944327,2.509272,1.3826675,1.9698308,3.0610774,0.64854836,-1.1062214,1.9461981,1.7924608,1.9226315,0.7137714,1.8593864,2.019841,0.9945446,2.6512718,1.2840776,0.8168048,1.7529142,-0.23298049,-0.40003562,2.105309,1.7341048,0.5123198,0.26640666,1.37011,0.47133994,1.8025072,3.3432589,2.1915388,2.5563474,1.9662571,2.9005327,0.2896862,0.39697778,-0.25271606,2.0339646,1.390301,1.8575315,3.0039027,2.2015886,1.400347,1.6890192,2.6689034,0.69122267,1.082354,1.0644608,2.8057144,2.030941,0.91045463,1.9838642,1.6375335,1.2738805,1.0662732,1.3087318,0.6230289,1.8692446,1.3323698,3.7113295,0.44361198,1.6535475,2.0987625,1.4767858,0.6587583,0.58586705,2.6618798,1.5387241,2.9783342,1.7543969,3.244294,0.512419,0.94572496,1.3901618,2.7905328,1.5526866,2.0735776,2.1808972,1.5658655,0.4044634,2.8201582,2.0645483
