,Date,alpha=-20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394,5.1400394
1,0.001,5.074495,5.175403,5.3244286,5.246093,5.2619915,5.3938937,5.2034597,5.207066,5.133198,5.2815304,5.356137,5.198557,5.1116843,5.2707725,4.9961863,5.11952,5.0717874,5.0457716,5.4409175,5.408058,4.9982862,5.0056634,5.090353,5.226055,5.130864,5.029081,5.32857,5.182745,5.284835,5.2076287,4.9206176,5.0726414,5.6391845,5.060313,4.961773,5.4417872,5.321612,5.049914,5.2047114,5.014287,5.2233725,5.343016,5.2360578,5.1572886,5.0375667,5.0350413,5.2964444,5.0175843,5.144628,5.232652,4.886957,5.181524,5.2289257,4.817701,5.19533,5.164091,4.915871,5.1080694,5.062015,5.1374187,5.4696007,4.9957767,5.0710845,5.127887,5.275161,5.4301953,5.525262,5.1831555,5.26651,4.9403024,5.061848,4.9774218,5.336018,5.301758,4.83227,5.0036325,5.131706,5.02795,4.832994,5.284878,5.0027676,5.2403746,4.978559,5.4435334,5.0510836,5.1277175,4.946168,4.915214,5.286157,5.253371,5.168796,5.2333035,5.0508976,5.0737743,4.8882985,4.8525457,5.171298,5.214367,4.9040527,4.968446,5.0927205
2,0.002,4.8573174,5.5368547,5.197781,5.1759477,5.2913084,5.3014965,5.1595445,4.937703,5.549083,5.4785995,5.1244545,4.961178,5.0220366,5.4642816,4.829592,5.0954056,5.101462,5.0890956,5.8452525,5.3444414,5.190203,5.025204,5.039364,5.050371,4.944374,5.2003207,5.678063,5.015301,5.3271656,5.55977,4.8684635,5.1885033,5.540241,4.85965,4.7912674,5.231736,5.8099504,5.004352,4.9507384,4.973437,5.3821173,5.1377554,5.1818857,5.2402816,4.8819175,5.216073,5.2145777,5.431927,5.135681,5.3148036,4.762656,4.7965026,5.2633176,4.80579,5.3960094,5.0885124,4.9006534,5.1725802,4.9249654,4.855851,5.6134033,4.8334746,5.4148455,5.0050445,5.748074,5.2814794,5.4073386,5.149742,5.3268456,4.9349813,5.072148,5.0443654,5.261493,5.53253,4.6603193,5.120476,5.249826,5.1481514,5.0557766,5.3641443,5.28986,5.2218423,5.3400087,5.657552,4.683104,4.967337,5.4504256,4.952206,4.96968,5.315174,5.2356863,5.293652,5.1090455,4.8032985,4.972396,4.75533,5.1341424,5.42014,4.857908,5.210856,5.4868703
3,0.003,5.0471444,5.363166,5.4853396,5.3313136,5.31134,5.3303866,5.1742296,4.878816,5.406768,5.207528,5.357088,4.870909,5.1287546,5.7552395,4.613568,4.9492173,4.966699,5.045429,5.700127,5.086897,5.3311796,5.165889,5.111695,5.372472,5.0069327,4.866582,5.5580263,4.907605,5.354481,5.429479,4.9773607,5.1560574,5.5112076,5.1889944,4.4551487,5.202257,5.2508636,5.114114,4.9995017,4.989995,5.4441056,5.4934654,5.104886,5.182258,5.070584,5.3632092,4.9482718,5.023754,5.1124687,5.078776,5.0705447,4.821255,5.126142,4.85143,5.2372828,5.1201463,5.1308374,5.0007987,5.018143,4.9401965,5.6533065,4.879197,5.604215,5.4501824,6.070314,5.140036,5.390191,5.3808055,5.321483,4.9697375,4.910193,4.823468,5.0661902,5.390503,5.0413213,5.2329793,5.228996,5.140149,5.1424575,5.5908246,5.560022,5.198201,5.4843864,5.5907307,4.647933,4.66559,5.303321,5.181256,4.935684,5.091346,5.097892,5.2084017,4.9335475,4.8987174,4.9228125,4.749395,4.955076,5.4334903,4.619679,5.249818,5.6720324
4,0.004,4.926873,5.1283727,5.742544,5.1894956,5.40796,5.1684775,5.2797365,5.0721602,5.3920712,5.246366,5.3466887,5.0136065,4.9766417,5.712365,4.606103,4.818026,5.1555357,4.948081,5.5887785,5.3847585,5.17959,5.0914326,5.014034,5.3328743,4.8261447,4.8910794,5.632436,5.092361,5.4358144,5.231969,5.1293693,5.066179,5.445849,5.2794003,4.187397,5.113313,5.6016393,4.8666234,5.036479,5.2409487,5.7675033,5.3408756,5.063478,5.4046264,5.2995424,5.264905,4.787243,4.979751,4.9747863,4.87067,4.7837195,4.6419783,5.1288233,4.9121203,5.6461606,5.196031,4.961674,5.1022105,4.609552,4.9999256,5.4965477,4.5396557,5.3348794,5.736794,6.0199103,5.026869,5.4442616,5.4053946,5.453014,5.1227517,5.3405414,5.135846,4.946478,5.5988717,4.7591705,5.3021197,5.019054,5.3331666,5.0971327,5.4675646,5.3991184,5.3975983,5.5301495,5.565239,4.7320814,4.8041716,5.660614,5.2388625,4.8590827,4.804221,5.0647516,5.3588724,4.6662383,4.9018145,5.194298,4.744331,5.035858,5.5842094,4.535608,5.293792,5.681353
5,0.005,4.4828267,5.1507273,5.7750235,4.9142885,5.416419,4.973515,5.3335214,4.8036976,5.506965,5.535117,5.5028563,4.935993,4.951601,5.3758783,4.624211,4.77434,5.1820745,4.9553165,5.529026,5.8675947,5.1451316,5.1050444,4.8924813,5.4488564,4.8982377,4.908001,5.838834,4.908796,5.2162547,4.8666,5.099635,4.840398,5.161472,5.1554527,4.011359,5.4736614,5.4770203,5.296629,5.0184693,5.140182,5.5835576,5.087191,5.0500355,5.6466837,5.2567263,5.204109,4.782587,4.8845615,4.7801037,4.9257407,4.863132,4.4487877,5.2817965,4.7763586,5.790903,5.1941767,4.711355,5.2532377,4.580663,5.0481343,5.3794594,4.7008986,5.5359597,5.9202557,6.012322,5.2413344,5.2353907,5.1632934,5.5417643,4.9573736,5.6241345,5.22744,5.0997896,5.3932314,4.6477323,4.9292984,5.2316504,5.396125,5.157967,5.1018877,5.37039,5.1748667,5.2282257,5.395056,4.564555,5.0336704,5.5467496,5.0595307,4.850199,4.8228874,5.034612,5.597043,5.0580134,5.006946,4.9781017,4.6271133,4.9265122,5.1384206,4.309405,5.397912,5.9015875
6,0.006,4.1365275,5.0899477,5.639466,4.930285,5.144285,4.8780746,5.6902356,5.038463,5.2061105,5.6396065,5.4282436,4.8378797,4.926605,5.252031,5.0394263,4.814591,5.2036276,4.7197747,5.9876266,5.5742054,4.942141,5.226998,4.899025,5.435004,4.904167,4.8429327,5.820104,4.7589517,5.150322,5.150656,5.069443,4.8335705,5.478529,4.994233,4.3423157,5.444219,5.375328,5.4156413,4.9379754,4.935604,5.3969293,5.143824,5.058429,5.6154485,5.2442384,4.9943657,4.540305,4.740536,5.075606,4.9391603,4.4717093,4.598974,5.094652,4.8220625,5.4800534,5.3792467,4.754019,5.2742367,4.6567492,4.8955717,5.283101,4.6425467,5.39549,5.9279656,6.2872224,5.1598406,5.03277,5.5365496,5.7627325,4.8896217,5.7876534,5.4336224,5.1871367,5.39397,4.7670574,4.9802494,5.41518,5.4681764,5.076732,5.3247194,5.6007056,5.219752,5.478179,5.4662333,4.5213466,4.901772,5.8359427,4.9044294,4.89526,4.8435698,5.0803804,5.6901827,4.897969,4.9785995,4.85085,5.0381737,5.305148,5.2993445,4.50059,5.660126,6.002429
7,0.007,3.7968426,5.128309,5.8589253,5.1286497,5.0878353,5.181398,5.511195,5.0869384,5.131271,5.6777945,5.2039123,4.668769,4.5442224,5.220764,5.308933,4.3954625,5.000869,4.4372945,6.040042,5.599782,5.2075505,5.3182354,5.2597165,5.624555,4.948067,4.835816,5.8266854,4.652275,4.970405,4.991814,4.789829,4.5391974,5.5270457,5.148428,4.533854,5.618035,5.2954197,5.4336586,4.966521,5.2193165,5.4012165,5.104509,4.874554,5.570995,5.188278,4.9526587,4.6331463,4.9683576,4.772795,4.6942096,4.584663,4.4218755,5.0877004,4.984291,5.543155,5.20215,4.676971,5.3726435,4.723883,4.561661,5.1654205,4.437136,5.3135257,6.213259,6.2441235,5.465655,5.0875745,5.6008353,5.614618,4.850553,5.731408,5.1650276,5.029098,5.3869805,4.855585,4.775154,5.4363294,5.6094894,5.1218095,5.573425,5.471801,5.222242,5.233139,5.7586517,4.726694,5.0667253,5.7513137,5.0021124,5.106677,4.8241034,5.204646,5.836089,4.617512,5.0295835,4.493699,5.1590023,5.6161985,5.5312743,4.522971,5.5392337,5.9476795
8,0.008,3.6562076,4.928162,5.8025293,5.3701816,4.9556675,4.862242,5.5299196,5.181942,5.103977,5.8299923,5.1551695,4.654269,4.604893,5.2111735,5.3488193,4.6287584,5.225164,4.4210157,6.2337627,5.802782,5.2780848,5.150358,5.010821,5.5909905,5.142261,4.711956,6.0530667,4.6517897,4.652996,5.0410438,4.7764273,4.5900574,5.4328256,5.1052656,4.453296,5.519956,5.3158593,5.67356,4.7387104,5.26406,5.580327,5.2614255,4.84182,5.711584,4.7841473,4.999689,4.5043287,4.50722,4.7152896,4.7881594,4.470217,4.437371,5.449979,5.2544446,5.5602045,5.071807,4.2778697,5.669134,4.726019,4.934145,5.1079817,4.1844873,5.6882477,6.4974513,6.5794787,5.3271804,5.1489205,5.6250877,5.6819654,4.8180084,5.7420754,5.204075,4.8544283,5.160142,4.861595,4.4835176,5.5437384,5.602972,5.0079684,5.7103977,5.300365,5.4654646,5.1002855,5.8824706,4.649147,5.054706,5.7365384,5.147048,5.1417775,4.8596144,5.105799,5.939679,4.7400174,4.9737415,4.550464,5.1186585,4.992763,5.606162,4.237742,5.451789,6.029551
9,0.009000000000000001,3.4570787,4.7911615,5.814659,5.377259,5.0409126,4.8783083,5.360504,5.3165407,4.9803066,5.5175195,5.5859256,4.635919,4.7614436,5.3344417,5.162311,4.8193445,5.432079,4.5479975,6.211195,5.977263,4.8534174,5.244902,4.867735,5.4490733,5.0574665,4.677026,6.1174283,4.7610464,4.70475,4.7556405,4.5829053,4.358418,5.509755,5.111053,4.4194717,5.5448933,5.352156,5.7629714,4.5566897,5.486998,5.4847426,5.2329636,5.025934,5.685312,4.496221,4.880024,4.8131638,4.592803,4.893754,4.9386277,4.3011727,4.3282814,5.2052655,5.419117,5.7939215,5.2890067,4.4321384,5.552892,4.720383,5.1631355,4.949257,4.376807,5.810378,6.489911,6.301405,5.3552833,5.342564,5.8816595,5.6574087,4.6509933,5.557615,5.3596587,4.9107184,5.3722954,4.75716,4.7842026,5.5561852,5.7495546,4.853444,5.802406,5.6698694,5.2625933,5.2286696,5.5609593,4.5831203,5.051012,5.632267,4.920929,5.033408,4.7280965,5.1840105,5.9655156,4.7506275,5.0534134,4.5830407,5.0944896,5.029439,5.6085505,4.3329062,5.518872,6.215876
