,Date,ethernet,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.00025,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906
1,0.0005,-0.10788814,-0.124406,-0.1335322,-0.113646686,-0.12150108,-0.10754983,-0.1263082,-0.1369207,-0.1301105,-0.12894961,-0.12181127,-0.14088036,-0.10334746,-0.14123729,-0.122891605,-0.123527646,-0.12754671,-0.12637013,-0.11848407,-0.13229865,-0.11547491,-0.12437311,-0.13306275,-0.113519944,-0.12160371,-0.11338492,-0.109009214,-0.102505565,-0.13015707,-0.10714975,-0.087046415,-0.12672105,-0.13594471,-0.120084964,-0.10428575,-0.13894443,-0.123520374,-0.10271625,-0.1176497,-0.13986582,-0.12651588,-0.11001876,-0.10522525,-0.13015413,-0.133412,-0.120201685,-0.11604731,-0.114404656,-0.109938174,-0.13995448,-0.12929514,-0.09446293,-0.12557682,-0.104534715,-0.09726505,-0.12868433,-0.13364424,-0.111046195,-0.13388753,-0.13060465,-0.13654464,-0.13631055,-0.12533513,-0.13224986,-0.11044895,-0.116890535,-0.12452651,-0.110102594,-0.13601354,-0.14331761,-0.1155965,-0.1165331,-0.11428827,-0.12166196,-0.13953544,-0.13468921,-0.1278034,-0.108196065,-0.12107289,-0.13669516,-0.13711007,-0.11291088,-0.13181755,-0.13144374,-0.12839395,-0.11957419,-0.09636427,-0.12412306,-0.12189633,-0.11445675,-0.16176301,-0.12065493,-0.13581806,-0.13653073,-0.1385321,-0.11340574,-0.107913636,-0.14472327,-0.13159233,-0.12899001,-0.120662175
2,0.00075,-0.10975244,-0.12290599,-0.14115837,-0.10138737,-0.11709615,-0.08919366,-0.12671039,-0.14793539,-0.13431498,-0.1319932,-0.11771652,-0.1558547,-0.0807889,-0.15656856,-0.11987719,-0.12114927,-0.1291874,-0.12683427,-0.111062124,-0.13869128,-0.10504381,-0.1228402,-0.14021948,-0.10113388,-0.11730141,-0.100863814,-0.092112415,-0.07910513,-0.13440812,-0.08839349,-0.048186824,-0.12753609,-0.1459834,-0.114263915,-0.08266548,-0.15198284,-0.12113473,-0.07952651,-0.10939339,-0.15382564,-0.12712575,-0.094131514,-0.0845445,-0.13440225,-0.14091799,-0.114497356,-0.106188595,-0.10290331,-0.093970336,-0.15400293,-0.13268426,-0.06301985,-0.12524764,-0.08316343,-0.06862409,-0.13146263,-0.14138246,-0.096186385,-0.14186907,-0.13530329,-0.14718327,-0.14671507,-0.12476424,-0.1385937,-0.09499189,-0.10787505,-0.123146996,-0.09429917,-0.14612105,-0.16072918,-0.105286986,-0.107160196,-0.102670535,-0.1174179,-0.15316486,-0.1434724,-0.12970078,-0.090486124,-0.11623976,-0.14748432,-0.14831412,-0.09991574,-0.1377291,-0.13698146,-0.13088188,-0.113242365,-0.06682252,-0.1223401,-0.11788665,-0.103007495,-0.19762,-0.11540385,-0.14573011,-0.14715543,-0.15115821,-0.10090547,-0.08992126,-0.1635405,-0.13727865,-0.132074,-0.11541834
3,0.001,-0.11088531,-0.12140599,-0.14878458,-0.08912804,-0.11269122,-0.070837475,-0.1271126,-0.15895009,-0.1385195,-0.1350368,-0.11362178,-0.17082906,-0.058230348,-0.17189986,-0.11686278,-0.11877091,-0.13082811,-0.1272984,-0.10364019,-0.1450839,-0.09461272,-0.121307306,-0.14737624,-0.08874782,-0.11299912,-0.088342726,-0.075215615,-0.055704687,-0.13865918,-0.069637224,-0.00932722,-0.12835112,-0.1560221,-0.10844287,-0.06104521,-0.16502127,-0.1187491,-0.05633675,-0.10113707,-0.16778544,-0.12773564,-0.07824427,-0.06386374,-0.13865036,-0.148424,-0.108793035,-0.09632989,-0.09140195,-0.0780025,-0.16805142,-0.13607338,-0.031576764,-0.12491846,-0.06179214,-0.039983124,-0.13424096,-0.14912069,-0.081326574,-0.14985059,-0.14000192,-0.1578219,-0.1571196,-0.12419336,-0.14493755,-0.079534836,-0.09885957,-0.1217675,-0.078495756,-0.15622857,-0.17814079,-0.094977476,-0.0977873,-0.09105279,-0.11317386,-0.1667943,-0.1522556,-0.13159817,-0.07277618,-0.11140664,-0.15827349,-0.15951818,-0.08692062,-0.14364064,-0.1425192,-0.1333698,-0.10691055,-0.037280776,-0.12055715,-0.113876976,-0.09155823,-0.23347703,-0.11015278,-0.15564215,-0.15778014,-0.1637843,-0.0884052,-0.07192888,-0.18235776,-0.14296496,-0.135158,-0.11017451
4,0.00125,-0.113177754,-0.11990598,-0.15641075,-0.07686872,-0.10828629,-0.0524813,-0.12751478,-0.16996479,-0.14272398,-0.1380804,-0.10952704,-0.1858034,-0.035671804,-0.18723112,-0.11384837,-0.116392545,-0.1324688,-0.12776253,-0.09621825,-0.15147653,-0.08418162,-0.1197744,-0.15453297,-0.07636176,-0.10869682,-0.07582163,-0.058318824,-0.032304253,-0.14291024,-0.050880972,0.029532362,-0.12916616,-0.16606079,-0.10262182,-0.039424952,-0.1780597,-0.11636346,-0.033147004,-0.09288076,-0.18174526,-0.1283455,-0.06235703,-0.043182995,-0.14289849,-0.15592998,-0.10308871,-0.08647119,-0.0799006,-0.062034663,-0.18209988,-0.13946252,-0.00013369296,-0.12458927,-0.040420856,-0.011342174,-0.13701928,-0.15685892,-0.06646677,-0.15783212,-0.14470056,-0.16846052,-0.16752413,-0.12362248,-0.1512814,-0.06407778,-0.0898441,-0.120387994,-0.06269234,-0.16633609,-0.19555236,-0.08466797,-0.08841439,-0.07943506,-0.108929805,-0.18042374,-0.16103879,-0.13349555,-0.05506624,-0.106573515,-0.16906263,-0.17072225,-0.07392549,-0.14955218,-0.14805692,-0.13585773,-0.100578725,-0.0077390433,-0.1187742,-0.10986729,-0.08010898,-0.269334,-0.1049017,-0.1655542,-0.16840486,-0.1764104,-0.075904936,-0.053936508,-0.20117499,-0.14865127,-0.138242,-0.10493067
5,0.0015,-0.115247205,-0.10670724,-0.15224233,-0.10134508,-0.12568542,-0.04879451,-0.12274772,-0.17859243,-0.11493797,-0.13101582,-0.092072345,-0.17081746,-0.024002016,-0.19143626,-0.10763469,-0.10186705,-0.10943053,-0.13730888,-0.08141704,-0.14195639,-0.08263835,-0.13735873,-0.14508036,-0.0447975,-0.11776464,-0.06928159,-0.04685572,-0.020455409,-0.13641648,-0.06376523,0.043689486,-0.11445524,-0.18456584,-0.10638364,-0.039673407,-0.16081008,-0.10513544,-0.027983608,-0.10623045,-0.18085136,-0.13204186,-0.02627864,-0.03522777,-0.14185956,-0.17238316,-0.102950625,-0.073759,-0.07625595,-0.04046147,-0.16956644,-0.1407087,0.0077899667,-0.10713544,-0.039493285,-0.006437292,-0.13591546,-0.17000185,-0.06540477,-0.15221786,-0.12323831,-0.16459854,-0.15532339,-0.10104183,-0.14813973,-0.067822605,-0.060913615,-0.13475794,-0.06583011,-0.1735768,-0.18178093,-0.08716522,-0.0996484,-0.08732905,-0.11982648,-0.19345044,-0.16577229,-0.1484518,-0.037033115,-0.11240257,-0.16500342,-0.17061421,-0.050035186,-0.16124101,-0.15442385,-0.11340385,-0.10086296,-0.010166069,-0.112459786,-0.11786236,-0.07041464,-0.23860407,-0.11779448,-0.1458588,-0.16719168,-0.18385416,-0.061755087,-0.04488158,-0.17948031,-0.14845723,-0.13589413,-0.09059896
6,0.00175,-0.115907334,-0.0935085,-0.14807391,-0.12582147,-0.14308456,-0.04510773,-0.11798067,-0.18722007,-0.08715196,-0.12395125,-0.07461766,-0.15583155,-0.012332233,-0.19564141,-0.10142103,-0.08734156,-0.086392246,-0.14685525,-0.06661583,-0.13243625,-0.0810951,-0.15494305,-0.13562775,-0.013233231,-0.12683246,-0.062741555,-0.035392627,-0.008606573,-0.12992272,-0.0766495,0.0578466,-0.09974432,-0.20307091,-0.110145465,-0.03992188,-0.14356044,-0.093907416,-0.022820223,-0.119580165,-0.17995748,-0.13573821,0.00979976,-0.02727256,-0.14082062,-0.18883634,-0.10281254,-0.06104681,-0.0726113,-0.018888272,-0.15703298,-0.1419549,0.015713615,-0.089681596,-0.038565725,-0.001532421,-0.13481164,-0.18314481,-0.06434278,-0.14660364,-0.10177607,-0.16073656,-0.14312264,-0.078461185,-0.14499806,-0.071567446,-0.03198313,-0.14912792,-0.06896791,-0.18081751,-0.16800949,-0.089662485,-0.11088243,-0.09522306,-0.13072318,-0.20647714,-0.1705058,-0.16340806,-0.01899999,-0.11823164,-0.16094422,-0.1705062,-0.02614488,-0.17292984,-0.1607908,-0.09094996,-0.10114719,-0.012593109,-0.10614538,-0.12585744,-0.06072031,-0.20787415,-0.13068727,-0.12616338,-0.16597852,-0.19129792,-0.047605243,-0.03582665,-0.15778562,-0.14826319,-0.13354626,-0.07626725
7,0.002,-0.11818194,-0.08030976,-0.14390548,-0.15029785,-0.1604837,-0.041420944,-0.11321361,-0.1958477,-0.05936595,-0.116886675,-0.05716297,-0.14084561,-0.0006624507,-0.19984657,-0.095207356,-0.07281607,-0.063353956,-0.15640162,-0.05181461,-0.1229161,-0.079551846,-0.17252739,-0.12617515,0.01833104,-0.13590029,-0.056201525,-0.023929529,0.0032422654,-0.12342897,-0.089533776,0.07200371,-0.0850334,-0.22157598,-0.11390729,-0.040170345,-0.12631083,-0.0826794,-0.017656837,-0.13292989,-0.17906359,-0.13943458,0.045878157,-0.019317344,-0.13978171,-0.20528953,-0.10267447,-0.048334617,-0.06896666,0.0026849257,-0.14449954,-0.14320108,0.023637265,-0.07222775,-0.037638165,0.0033724501,-0.13370782,-0.19628775,-0.06328079,-0.14098941,-0.08031383,-0.1568746,-0.13092192,-0.05588054,-0.14185639,-0.07531228,-0.0030526444,-0.16349788,-0.0721057,-0.18805826,-0.15423805,-0.092159756,-0.12211647,-0.10311707,-0.14161986,-0.21950385,-0.17523932,-0.17836432,-0.0009668628,-0.1240607,-0.15688501,-0.17039818,-0.0022545774,-0.18461868,-0.16715772,-0.06849608,-0.10143143,-0.015020149,-0.09983098,-0.13385251,-0.05102598,-0.1771442,-0.14358005,-0.10646798,-0.16476536,-0.19874169,-0.033455398,-0.026771724,-0.13609093,-0.14806916,-0.1311984,-0.06193554
8,0.00225,-0.11987676,-0.06711103,-0.13973705,-0.1747742,-0.1778828,-0.037734166,-0.10844656,-0.20447534,-0.03157996,-0.109822094,-0.03970829,-0.1258597,0.01100732,-0.20405172,-0.08899368,-0.058290582,-0.04031569,-0.16594796,-0.037013404,-0.11339597,-0.07800859,-0.19011171,-0.11672255,0.049895275,-0.1449681,-0.0496615,-0.012466442,0.015091091,-0.1169352,-0.102418035,0.08616081,-0.0703225,-0.24008103,-0.1176691,-0.04041881,-0.10906122,-0.07145139,-0.012493455,-0.14627957,-0.17816968,-0.14313091,0.08195652,-0.011362138,-0.13874277,-0.22174269,-0.10253638,-0.035622437,-0.06532201,0.024258101,-0.1319661,-0.14444727,0.031560905,-0.054773923,-0.03671061,0.008277316,-0.132604,-0.20943068,-0.0622188,-0.13537516,-0.058851596,-0.15301263,-0.11872118,-0.033299908,-0.13871472,-0.079057105,0.025877815,-0.17786781,-0.07524348,-0.19529897,-0.1404666,-0.09465701,-0.13335048,-0.111011066,-0.15251654,-0.23253055,-0.17997283,-0.19332056,0.017066246,-0.12988976,-0.15282582,-0.17029014,0.021635704,-0.1963075,-0.17352465,-0.0460422,-0.10171566,-0.017447187,-0.09351657,-0.1418476,-0.041331656,-0.14641428,-0.15647282,-0.086772576,-0.1635522,-0.20618545,-0.019305566,-0.017716805,-0.11439624,-0.14787512,-0.12885053,-0.04760384
9,0.0025,-0.10606901,-0.085243136,-0.14663954,-0.17939328,-0.16868152,-0.044126883,-0.0897802,-0.1965418,-0.031364214,-0.106691785,-0.03638883,-0.11936677,0.0053125443,-0.20105827,-0.0783069,-0.05173168,-0.03150488,-0.15702862,-0.042396873,-0.091510065,-0.075024396,-0.19385007,-0.11896969,0.050336417,-0.15673295,-0.029378466,-0.02612472,0.015563263,-0.108000785,-0.119095564,0.11027935,-0.080300875,-0.2315869,-0.098574534,-0.034713972,-0.12310382,-0.053515896,-0.004858647,-0.1291049,-0.18597525,-0.14956191,0.101710334,-0.014036954,-0.11274843,-0.2107416,-0.09053985,-0.043886673,-0.078362145,0.035964876,-0.1400854,-0.1428728,0.010886047,-0.05911354,-0.022969367,0.016169555,-0.118996106,-0.21714933,-0.06959587,-0.14202443,-0.035264567,-0.1655182,-0.12641698,-0.025280226,-0.17118683,-0.070446216,0.028435037,-0.16839328,-0.07566072,-0.20599984,-0.12062363,-0.076720834,-0.116383635,-0.10841543,-0.15352479,-0.22838801,-0.16091383,-0.17589663,0.008723653,-0.13215113,-0.13527274,-0.15441172,0.03212385,-0.17847253,-0.16531256,-0.042471662,-0.085035786,-0.04084716,-0.111096114,-0.1413953,-0.03613911,-0.14368021,-0.16327514,-0.08429786,-0.17268755,-0.19605136,-0.013740112,-0.02874763,-0.10669631,-0.11900507,-0.1534967,-0.032888997
