,Date,ethernet,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.00025,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906,-0.125906
1,0.0005,-0.10788814,-0.15039977,-0.164505,-0.16275965,-0.1344122,-0.13700832,-0.1105462,-0.106127396,-0.11102061,-0.09263941,-0.12394471,-0.09805887,-0.11384673,-0.11866572,-0.11130091,-0.0932154,-0.12112254,-0.13233311,-0.10587045,-0.07163317,-0.10822165,-0.11003623,-0.14739355,-0.132144,-0.09947358,-0.12186274,-0.15451355,-0.08747065,-0.16932027,-0.1586455,-0.11488843,-0.11970798,-0.10854738,-0.16300716,-0.08175643,-0.11395694,-0.0660138,-0.15133718,-0.12655278,-0.0821296,-0.15537696,-0.14500494,-0.12260628,-0.13384873,-0.11303389,-0.10941045,-0.10181857,-0.07086606,-0.11713114,-0.14987552,-0.16133687,-0.1260956,-0.09774342,-0.13850428,-0.15471454,-0.13597804,-0.1393874,-0.13716573,-0.12444518,-0.10425613,-0.12738174,-0.09968617,-0.11302153,-0.12723583,-0.09543441,-0.1174827,-0.11077924,-0.116506636,-0.13137327,-0.12494352,-0.14395308,-0.163098,-0.11808163,-0.09778614,-0.11824318,-0.17071435,-0.076260716,-0.13085456,-0.14237334,-0.09839885,-0.10187727,-0.14081493,-0.13196619,-0.14382957,-0.068562284,-0.1185686,-0.15870719,-0.08438237,-0.1295497,-0.094498366,-0.09844044,-0.07636855,-0.14690448,-0.110864475,-0.09370391,-0.12375899,-0.17902955,-0.0968314,-0.13826051,-0.12997812,-0.10951238
2,0.00075,-0.10975244,-0.18723732,-0.13062555,-0.20166282,-0.18270595,-0.13212311,-0.0717203,-0.101737455,-0.09638771,-0.058262266,-0.157579,-0.12757242,-0.10291293,-0.14140786,-0.13291982,-0.09568237,-0.10133563,-0.12816183,-0.0792485,-0.10423288,-0.082858525,-0.10642794,-0.19065383,-0.14245269,-0.10601915,-0.11870399,-0.21403126,-0.13233967,-0.14933874,-0.12159251,-0.07271545,-0.092509866,-0.09738969,-0.15788752,-0.07314645,-0.14762373,-0.05684062,-0.17378873,-0.11277422,-0.115086764,-0.12680829,-0.14653784,-0.12831,-0.17233667,-0.097692646,-0.15884084,-0.08487713,-0.0699552,-0.13938838,-0.11318302,-0.17601347,-0.09379282,-0.086201824,-0.116583,-0.1575949,-0.10490207,-0.11882598,-0.10730995,-0.12646131,-0.092436776,-0.09302911,-0.09246265,-0.10315624,-0.18568055,-0.10416115,-0.12762716,-0.14553064,-0.13498512,-0.16696198,-0.16598459,-0.13897343,-0.12509727,-0.13808593,-0.07299578,-0.12329382,-0.17535679,-0.050941497,-0.15560466,-0.12833004,-0.066774085,-0.07321265,-0.13299268,-0.10995689,-0.124238506,-0.07345411,-0.11268959,-0.18976516,-0.07885661,-0.10825677,-0.06720825,-0.070869,-0.14986709,-0.13871583,-0.1313922,-0.12276218,-0.14075798,-0.20816599,-0.103950284,-0.15073873,-0.13946582,-0.13835083
3,0.001,-0.11088531,-0.18962361,-0.14123933,-0.25699028,-0.21240216,-0.15601076,-0.04278367,-0.10289685,-0.05964996,-0.10578271,-0.13670099,-0.19830357,-0.10231592,-0.13462491,-0.19192776,-0.03370455,-0.076769546,-0.17387846,-0.13637415,-0.11468943,-0.025472432,-0.13532439,-0.19373456,-0.18461865,-0.09807907,-0.1302994,-0.21681899,-0.114122786,-0.18660933,-0.06630334,-0.08991464,-0.030091442,-0.08953056,-0.16520965,-0.008044638,-0.17967919,-0.039435327,-0.13439849,-0.061284624,-0.11098651,-0.11861574,-0.119323924,-0.11277698,-0.16904579,-0.113105215,-0.14535902,-0.07533878,-0.09481406,-0.12483706,-0.08696312,-0.09758655,-0.07627701,-0.09433679,-0.157126,-0.15082204,-0.049978346,-0.04877895,-0.07568619,-0.123585604,-0.09770556,-0.061993644,-0.09344261,-0.0805714,-0.20610225,-0.08734619,-0.108150676,-0.14421162,-0.08028184,-0.15613808,-0.09007778,-0.09077446,-0.19448867,-0.1872639,-0.039831735,-0.1510017,-0.1433243,-0.06703694,-0.15667596,-0.12588921,-0.041722916,-0.06763972,-0.17851314,-0.07176021,-0.14170337,-0.08818923,-0.16919604,-0.16471307,-0.08573651,-0.1305762,-0.0533128,-0.07013668,-0.15948269,-0.107258335,-0.114836544,-0.073337436,-0.19040026,-0.21080711,-0.069520384,-0.087860376,-0.13442893,-0.17046311
4,0.00125,-0.113177754,-0.15836328,-0.13156854,-0.23128426,-0.25890338,-0.18133028,-0.03525064,-0.10166705,-0.058834814,-0.08752048,-0.11752166,-0.1778174,-0.1100084,-0.09155634,-0.24168554,0.0091153085,-0.041403472,-0.22911313,-0.14553818,-0.12491751,-0.061166584,-0.12105991,-0.15507372,-0.18079427,-0.14762773,-0.13206823,-0.22475362,-0.04705838,-0.16806968,-0.08976785,-0.106669635,-0.021051452,-0.1081453,-0.1227918,-0.015011154,-0.19377014,-0.021418318,-0.15495118,-0.05712209,-0.06188958,-0.10106337,-0.17365238,-0.08186363,-0.1697446,-0.087405235,-0.144437,-0.12132161,-0.061975755,-0.12717193,-0.09493294,-0.09992173,-0.107629694,-0.12205519,-0.2209214,-0.09705974,-0.06407683,-0.07763879,-0.061357357,-0.11426096,-0.08275552,-0.089254186,-0.090834655,-0.06718499,-0.1523129,-0.049021088,-0.12307071,-0.13536914,-0.09283231,-0.13034928,-0.10533476,-0.14265843,-0.1767353,-0.14364104,-0.0661868,-0.1154196,-0.09864148,-0.045059085,-0.1735997,-0.0895872,-0.05888582,-0.102385506,-0.13489972,-0.069066405,-0.17333755,-0.11784798,-0.14761265,-0.14637953,-0.093290135,-0.15176964,-0.02797027,-0.053219825,-0.15692522,-0.057953343,-0.12027939,-0.061529808,-0.21208891,-0.20473972,-0.006657265,-0.07633569,-0.12737921,-0.14978927
5,0.0015,-0.115247205,-0.13739522,-0.14894186,-0.22161132,-0.22224805,-0.20710824,-0.06945653,-0.08308062,-0.04579618,-0.08417444,-0.090069614,-0.15295935,-0.114184596,-0.107510105,-0.2680024,0.009149954,-0.03187178,-0.21400586,-0.1933499,-0.16836117,-0.04836689,-0.08804868,-0.15323994,-0.15066977,-0.12717383,-0.119034156,-0.1880677,-0.004851237,-0.16679339,-0.052743763,-0.050883323,-0.03064055,-0.09994404,-0.1315914,-0.023574173,-0.20000458,-0.015659474,-0.1427346,-0.05954919,-0.056726784,-0.10705837,-0.1460227,-0.072775565,-0.16825914,-0.119264446,-0.09939908,-0.12992099,-0.07372762,-0.13564572,-0.089846164,-0.11458022,-0.068859704,-0.09466324,-0.22439773,-0.10626976,-0.07315662,-0.026899807,-0.107887894,-0.101808466,-0.1060567,-0.09136742,-0.09574175,-0.0645954,-0.16688973,-0.05226443,-0.14522427,-0.15557808,-0.1125609,-0.142253,-0.14141455,-0.1741417,-0.228552,-0.16981138,-0.043605134,-0.16236696,-0.07860306,-0.009200148,-0.18005763,-0.113678545,-0.012101494,-0.088935,-0.12000175,-0.03824585,-0.16459928,-0.07686327,-0.14385542,-0.15411963,-0.098330796,-0.13994199,0.0020310879,-0.048494495,-0.11249949,-0.06048642,-0.096490264,-0.06003747,-0.28290474,-0.17437065,-0.03634143,-0.12485474,-0.14893202,-0.17076495
6,0.00175,-0.115907334,-0.124802515,-0.16687988,-0.1806315,-0.23594877,-0.19612196,-0.112262756,-0.10053789,0.0084245205,-0.10492511,-0.1156642,-0.15099496,-0.10229315,-0.0851684,-0.28563237,0.04634124,0.011125252,-0.25069803,-0.20518151,-0.18026751,-0.02411247,-0.106034055,-0.20061564,-0.1665596,-0.15359311,-0.12984794,-0.18613832,-0.03168083,-0.14452383,-0.051453285,-0.031888574,0.002259642,-0.05422631,-0.13420784,0.00687176,-0.24790609,0.016820297,-0.097929284,-0.07572435,-0.03970837,-0.09056078,-0.17709383,-0.0713418,-0.14332229,-0.15031554,-0.10195458,-0.19046082,-0.07053384,-0.18796358,-0.109685995,-0.07787996,-0.059914522,-0.14042845,-0.26847216,-0.1334681,-0.07689024,-0.06427733,-0.13654792,-0.09613027,-0.12382677,-0.09876756,-0.04755023,-0.084662616,-0.1699109,-0.08699396,-0.14238916,-0.11666892,-0.11318825,-0.12158222,-0.13683912,-0.13190785,-0.23022613,-0.083946824,-0.049674265,-0.14061846,-0.0728963,0.0021541268,-0.21287501,-0.09159489,-0.0067434832,-0.09614092,-0.08341502,-0.03809227,-0.20975392,-0.098686755,-0.15372887,-0.16788904,-0.08467917,-0.10574205,-0.015121408,0.0033963174,-0.15639608,-0.08909619,-0.07856609,-0.06919116,-0.30727148,-0.17773226,0.001968801,-0.16745979,-0.12228418,-0.17271626
7,0.002,-0.11818194,-0.08847509,-0.18845037,-0.16686991,-0.2325604,-0.19593018,-0.124754496,-0.084337816,0.033473656,-0.08267446,-0.060677096,-0.10781893,-0.11211843,-0.06423205,-0.3086147,0.014219686,0.044631347,-0.231045,-0.17701428,-0.18378554,-0.060151547,-0.112303,-0.19965523,-0.13315544,-0.15324926,-0.13912241,-0.20698756,-0.043743998,-0.11905478,-0.03555113,0.0007675588,0.014811754,-0.061570965,-0.10629124,-0.014182948,-0.27992427,-0.020668678,-0.13189834,-0.04985351,-0.027237348,-0.057787962,-0.18519284,-0.037463784,-0.1407686,-0.1828896,-0.15493575,-0.18527392,-0.12329779,-0.1814033,-0.12166793,-0.03672439,-0.08245421,-0.15231456,-0.2814338,-0.12778716,-0.06698898,-0.03916753,-0.15694681,-0.06422579,-0.14260903,-0.09555223,-0.030619815,-0.049436398,-0.16629685,-0.05950106,-0.13543136,-0.109124556,-0.11126362,-0.12995927,-0.16806956,-0.07717261,-0.25974414,-0.07759035,-0.040870614,-0.13261086,-0.018317208,-0.015224844,-0.21615222,-0.044172652,-0.03739422,-0.15609865,-0.10590599,-0.06304472,-0.23610279,-0.075469114,-0.17940915,-0.1246853,-0.03852488,-0.06585978,-0.014611676,0.01936923,-0.18174724,-0.109901845,-0.1161359,-0.08436617,-0.31331235,-0.15619378,0.009357825,-0.10555776,-0.14018841,-0.19219816
8,0.00225,-0.11987676,-0.12285057,-0.21275115,-0.10708028,-0.24926773,-0.23383299,-0.14217794,-0.11504213,0.05497612,-0.14083236,-0.031171113,-0.08029121,-0.1212178,-0.05184649,-0.25877208,0.003948614,0.08977589,-0.21766502,-0.17799775,-0.22129424,-0.025281392,-0.12591633,-0.20787823,-0.115285106,-0.13064624,-0.16286495,-0.23513857,-0.045326687,-0.07200083,-0.049290836,0.015680403,-0.002621986,-0.05414182,-0.09944713,-0.0094178915,-0.23015186,0.006199032,-0.1431745,-0.007993847,-0.023723967,-0.01775875,-0.15984719,0.0074424,-0.17269272,-0.2172937,-0.12815717,-0.11911842,-0.103659,-0.119538374,-0.12454045,-0.044258393,-0.05764868,-0.13398933,-0.25652203,-0.14214548,-0.013185136,-0.049489856,-0.13652277,-0.04977473,-0.13241604,-0.07719481,-0.0025002807,-0.0883328,-0.1787103,-0.028925322,-0.16423501,-0.11093768,-0.09033774,-0.16465643,-0.19746,-0.07758497,-0.24970894,-0.081341006,-0.024244651,-0.16978604,-0.009099118,0.0068050474,-0.21181294,-0.09961167,-0.016774632,-0.13148709,-0.123921305,-0.061057754,-0.19307801,-0.080804296,-0.15361121,-0.0793398,-0.01964315,-0.08237548,-0.036989845,0.03015162,-0.18089426,-0.07612824,-0.07128078,-0.084485054,-0.2899068,-0.1460153,0.01818189,-0.13600947,-0.11862233,-0.19649512
9,0.0025,-0.10606901,-0.087198585,-0.20040601,-0.0967486,-0.27384216,-0.23768027,-0.12282755,-0.13697854,0.0406702,-0.16513473,0.0073239207,-0.08905779,-0.14976454,-0.06177984,-0.22739887,-0.004893042,0.08142121,-0.20829554,-0.21258783,-0.25295067,-0.031362094,-0.07795807,-0.17461802,-0.10160075,-0.0808949,-0.1394249,-0.27383447,-0.054018065,-0.018454537,-0.07437542,0.00096032023,0.002362609,-0.05250422,-0.10913404,-0.012329809,-0.21474023,-0.023338698,-0.14963469,-0.047911137,0.0079948455,-0.011543244,-0.17231658,-0.04879567,-0.1987523,-0.18442068,-0.09463955,-0.1096227,-0.12042464,-0.15191568,-0.12658145,-0.06507923,-0.10309463,-0.12572454,-0.23164588,-0.12158586,0.0011927336,-0.06956772,-0.14319459,-0.0017818958,-0.10630043,-0.054565325,0.01664111,-0.06706017,-0.1786963,-0.015795775,-0.18478882,-0.08360593,-0.09413181,-0.1768801,-0.23626328,-0.0696803,-0.21597755,-0.0844924,-0.015976802,-0.16896746,-0.02070047,0.051175654,-0.2294364,-0.11223587,-0.011503398,-0.1735513,-0.06716086,-0.024599358,-0.20208928,-0.030188642,-0.14470075,-0.10703839,-0.027383931,-0.047694184,-0.03359957,0.039955154,-0.1422299,-0.066055626,-0.07495717,-0.117415495,-0.30905947,-0.1480659,0.05533512,-0.12661092,-0.100971095,-0.17265606
