,Date,fBM_H0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984,-1.6074984
1,0.001,0.21776165,-1.659994,-1.7012843,-1.6146028,-1.5445194,-1.3317666,-1.4668145,-1.8789847,-1.4601552,-1.7311119,-1.4865656,-1.8465701,-1.8740689,-1.5888779,-1.8042939,-1.7590305,-1.2926844,-1.638983,-1.6747559,-1.6000426,-1.4838418,-1.6507423,-1.6606369,-1.4993328,-1.6783046,-1.617838,-1.4192648,-1.715701,-1.5103438,-1.4619715,-1.9529386,-1.9654849,-1.6871018,-1.5491978,-1.5608242,-1.5007304,-1.4931883,-1.2735972,-1.4685392,-1.6533442,-1.3596557,-1.6824436,-1.6903795,-1.3847741,-1.6342928,-1.530301,-1.4347149,-1.9718251,-1.6650707,-1.7935414,-1.5729882,-1.4454747,-1.1283832,-1.6704692,-1.444103,-1.6167685,-1.7303368,-1.4402311,-1.5525303,-1.5257998,-1.4130214,-1.8543726,-1.4635932,-1.5842438,-1.6045557,-1.5577941,-1.9426666,-1.497943,-1.392076,-1.7338287,-1.5270437,-1.4743842,-1.2755015,-1.9514289,-1.799729,-1.7861743,-1.4251448,-1.6265899,-1.4723176,-1.608752,-1.6611565,-1.6435285,-1.5828509,-1.6639478,-1.5618336,-1.8527563,-1.6375624,-1.6230509,-1.427831,-1.7225788,-1.7549651,-1.6270902,-1.7370943,-1.5821038,-1.3276712,-1.5706041,-1.7326443,-1.5973909,-1.7645634,-1.2641746,-1.74364
2,0.002,-0.85917014,-1.610462,-1.66098,-1.6966448,-1.4341493,-1.1079067,-1.3264949,-2.1629558,-1.2618729,-1.6227251,-1.5845817,-1.8779514,-2.0604968,-1.5225784,-2.0534258,-1.7273965,-1.1439722,-1.7838916,-1.6686208,-1.8541195,-1.3485146,-1.9998654,-1.7846901,-1.510402,-1.4559082,-1.7332422,-1.5026096,-1.6063422,-1.2356403,-1.4671599,-1.8862472,-1.9631934,-1.7592288,-1.4187914,-1.5386894,-1.7591788,-1.4901068,-1.2737619,-1.4208645,-1.2842972,-1.2127497,-1.6956557,-1.9023645,-1.0471361,-1.6626863,-1.5927925,-1.357166,-2.548352,-1.4338795,-2.1852427,-1.7335318,-1.1383216,-0.7529597,-1.7569815,-1.3766533,-1.8030505,-2.0761626,-1.3911581,-1.6716131,-1.2860118,-1.1731669,-1.842307,-1.4020363,-1.38922,-1.6002066,-1.4609771,-2.0883663,-1.6322228,-1.2824802,-2.1236124,-1.3017616,-1.528932,-1.4562901,-1.9060353,-1.4750321,-1.8434304,-1.4092678,-1.4226075,-1.5511358,-1.7242907,-1.8293151,-1.469485,-1.5534664,-1.6430988,-1.1880317,-1.6604381,-1.8721476,-1.3815659,-1.5210996,-1.7093946,-2.157173,-2.0338182,-1.9033437,-1.5623547,-1.3646054,-1.6287837,-1.9635177,-1.4749542,-1.6113518,-1.0852286,-1.7367582
3,0.003,0.3695519,-1.4563981,-1.6268004,-1.7381523,-1.4703246,-0.88375455,-1.4057707,-2.277057,-1.4735812,-1.3437918,-1.540573,-2.307674,-2.0426924,-1.5101795,-2.296684,-1.8252696,-1.1438559,-1.6811675,-1.7030833,-1.9233967,-1.4015371,-2.2203724,-2.1880136,-1.5109342,-1.3324466,-1.6487114,-1.3100873,-1.4383768,-1.2677058,-1.4846635,-1.952109,-2.163696,-1.9586716,-1.2905216,-1.4595393,-1.8626008,-1.5968105,-1.1448796,-1.4889276,-1.079259,-1.126014,-1.7115562,-2.1263447,-0.72445065,-1.8020282,-1.4806406,-1.6752479,-2.6208556,-1.2161132,-2.2801352,-1.9074386,-0.87018776,-0.63670117,-1.8071274,-1.6064259,-1.7508352,-2.4368236,-1.4349637,-1.7240304,-1.171288,-1.1919897,-2.1078708,-1.5845606,-1.121994,-1.5534246,-1.3489046,-2.2010424,-1.9727446,-0.9003655,-2.1501129,-1.4267879,-1.4336452,-1.5621748,-1.6575036,-1.4365623,-2.3296707,-1.4865284,-1.2176683,-1.6411866,-1.9042795,-1.9616929,-1.3082569,-1.6861475,-1.3818398,-1.1813035,-1.7378936,-1.9338981,-1.2825907,-1.6346402,-1.7354971,-2.4581938,-2.5295892,-1.786575,-1.5723178,-1.3618952,-1.5504336,-1.9740235,-1.2796888,-1.6416142,-0.92178744,-1.8922828
4,0.004,-0.9170391,-1.493707,-1.7392491,-1.8742996,-1.6714303,-0.7428493,-1.3431472,-2.684606,-1.5404878,-1.5094615,-1.5879775,-2.3595283,-2.0044672,-1.4267181,-2.4360602,-1.5182898,-1.2599357,-1.7264408,-1.775734,-2.1529424,-1.4908851,-2.512646,-2.332638,-1.4591695,-1.5355599,-1.8576956,-1.3838879,-1.3599328,-1.3192729,-1.8018318,-1.8328389,-2.2080681,-1.6603895,-1.2319632,-1.0489093,-1.9992387,-1.5646002,-1.3401427,-1.2983006,-1.1753154,-0.91844374,-1.7855797,-1.8892838,-0.79957724,-1.2832096,-1.4416269,-1.9866606,-2.6906807,-1.1324428,-2.5256472,-2.200209,-0.7902359,-0.36774898,-1.931012,-1.2275624,-1.6962551,-2.7000082,-1.6575348,-1.8446807,-1.1343782,-0.906719,-2.8234558,-1.5922297,-0.67665225,-1.4414561,-1.5959758,-2.0090237,-2.0116277,-0.6205398,-2.3235307,-1.2800332,-1.3846477,-1.4417894,-1.616997,-1.4928348,-2.3039634,-1.5478134,-1.0804604,-1.856825,-1.9750752,-2.294505,-1.2299875,-1.9460889,-1.187173,-1.0555612,-2.108445,-1.9347625,-1.3693054,-1.8431853,-1.811986,-2.7646918,-3.1496868,-1.9417894,-1.3752512,-1.2087077,-1.1712654,-2.1855936,-1.0730724,-1.8565428,-0.9447733,-2.0858834
5,0.005,-0.6958288,-1.2423713,-1.881266,-1.5934479,-1.7636194,-0.86872137,-1.4316219,-2.9692209,-1.6342808,-1.7212448,-1.4072212,-2.4345832,-2.1999211,-1.7418492,-2.7432053,-1.2723697,-1.3568335,-1.7927742,-1.7193046,-2.071116,-1.517528,-2.4697738,-2.3402321,-1.1995316,-1.6063948,-1.808719,-1.5101026,-1.7054058,-1.3930761,-1.7839568,-1.7549237,-2.336874,-1.2023745,-1.0159909,-0.5720121,-2.0438995,-1.6890993,-1.4507282,-1.2503698,-1.0029085,-1.0357554,-1.6001416,-1.9346619,-0.77424586,-1.1617777,-1.6800258,-2.2721589,-2.7126122,-1.1684422,-2.7417848,-2.1625938,-0.9504391,-0.49770328,-1.970787,-0.9299249,-1.6158317,-2.7158616,-1.7107853,-1.9160266,-1.0093081,-0.8384188,-3.1394374,-1.6476558,-0.35779437,-1.4329032,-1.6965852,-2.0962594,-2.0348556,-0.59295714,-2.62269,-1.0516434,-1.4474171,-1.5077814,-1.6711429,-1.4638358,-2.0973852,-1.6838852,-1.0732273,-1.7472794,-1.9846435,-2.447378,-1.1782489,-2.1315346,-1.0731504,-0.64196473,-2.3775218,-2.0587566,-1.4720969,-1.9584203,-1.8329641,-3.0074482,-3.1760228,-1.9895823,-1.392822,-1.1636224,-1.2681233,-2.3556895,-0.9097395,-1.8969841,-0.8610332,-2.166336
6,0.006,0.096859895,-1.2342201,-1.9428084,-1.51544,-1.9711324,-1.0701244,-1.2570136,-3.0006897,-1.6681714,-1.6964568,-0.9962955,-2.1504607,-2.0600145,-2.1066098,-2.752158,-1.3512213,-1.1491877,-1.7239679,-1.8656719,-2.0198877,-1.5283178,-2.601068,-2.5962446,-1.213834,-1.6765412,-1.7729957,-1.4934584,-1.7065521,-1.7014081,-1.8700985,-1.8408326,-2.4156508,-0.9507332,-0.96794194,-0.23858072,-2.040797,-1.6115105,-1.5548311,-1.0856367,-0.99095887,-1.0993071,-1.2598999,-1.8634629,-0.76695657,-1.1298394,-1.5875826,-2.3773963,-2.7799883,-1.1482865,-3.1356664,-2.0383294,-0.92144835,-0.37890762,-2.216102,-0.7725188,-1.7109685,-2.6201556,-1.9447117,-1.9113618,-0.8696225,-1.3007705,-3.2210894,-1.6070888,-0.23954706,-1.3589427,-1.8935614,-2.0548863,-1.9215231,-0.9220961,-2.4319892,-0.9630132,-1.6001896,-0.96909773,-1.9992783,-1.3521442,-1.7816174,-1.6168219,-1.2096691,-1.7449026,-1.837192,-2.7101195,-1.4054887,-2.050704,-1.0006864,-0.51819265,-2.4571598,-2.365157,-1.4096681,-2.1069176,-2.0634773,-3.2720537,-3.405506,-2.158811,-1.2181776,-0.8747948,-1.4196813,-2.3119557,-0.72447145,-1.8963147,-0.6645413,-2.3377614
7,0.007,0.040112585,-1.4718554,-1.8578894,-1.8293165,-2.0965927,-1.099448,-1.147925,-3.2645893,-1.6136264,-1.6450814,-0.78866047,-2.0864048,-2.233603,-2.194784,-3.092861,-1.0823061,-1.1359612,-1.7182734,-2.0029175,-2.3772182,-1.8316292,-2.6216545,-2.7655883,-1.1561818,-1.5960282,-1.6822115,-1.7425033,-1.6873454,-1.8277369,-1.9340278,-1.6780741,-2.5999935,-0.74200857,-0.9567508,-0.16369611,-1.919696,-1.3027444,-1.7585101,-0.8455188,-1.0020713,-0.9009265,-0.9826038,-1.98148,-0.76902467,-1.1493957,-1.7550642,-2.3686757,-3.1409214,-1.4201584,-3.6618624,-2.2460356,-1.1100649,-0.35974622,-2.2624905,-0.64778733,-1.592009,-2.953983,-2.315254,-2.1287737,-0.57976365,-1.4207009,-3.4243736,-1.3318526,-0.12453656,-1.2861753,-1.7018906,-1.9180642,-1.6167749,-0.94611365,-2.3009603,-0.89575785,-1.71852,-0.77516377,-2.085852,-1.4631552,-1.9579144,-1.8918796,-1.1276442,-1.6932575,-1.9694358,-2.6312232,-1.5127239,-1.8839163,-1.0301754,-0.7485455,-2.353062,-2.6219919,-1.3750831,-2.3771307,-2.0706909,-3.3797977,-3.6437674,-2.4451916,-1.0337713,-0.81941026,-1.2970806,-2.3795726,-0.7484215,-1.8685626,-0.6793707,-2.3997018
8,0.008,-1.2536092,-1.4904975,-1.8236883,-2.1510873,-2.2332923,-1.4007428,-1.0304945,-3.408808,-1.484159,-1.7100332,-0.67703927,-1.9380821,-2.188999,-2.0582802,-3.5422328,-0.9264575,-1.0157148,-1.6897773,-2.1821823,-2.7277806,-1.9595045,-2.5379486,-2.981541,-1.2228554,-1.6910748,-1.7037218,-1.875358,-1.3862499,-1.7422851,-1.8362484,-1.6764077,-2.5258887,-0.6699986,-0.95185924,0.010990933,-2.0535512,-1.1380191,-1.9020183,-0.5583959,-0.8075392,-0.7874355,-0.8570367,-2.0290194,-0.91885316,-1.0944403,-1.9427949,-2.4998646,-3.3684592,-1.3415123,-4.177624,-2.0661092,-0.972052,-0.6119769,-2.4398456,-0.68923736,-1.5659609,-3.227784,-2.3480334,-2.1988978,-0.16836664,-1.3250068,-3.7946587,-1.5207638,-0.28172088,-1.0698757,-1.4643095,-2.0643063,-1.5982951,-1.1036862,-2.4798853,-0.8074456,-1.8563762,-0.6443157,-2.285739,-1.7747656,-1.7902164,-1.849005,-1.1465211,-1.7298009,-2.0525668,-2.553053,-1.2792228,-2.2080896,-1.167245,-0.6111811,-2.378572,-3.033402,-1.715759,-2.3778822,-1.9589921,-3.2965572,-3.8926218,-2.2862105,-1.1831621,-0.578343,-1.3343408,-2.6455722,-0.98474145,-1.9792289,-0.8169315,-2.6527212
9,0.009000000000000001,-0.467906,-1.3777031,-1.6765798,-2.1499712,-2.4264178,-1.6780804,-0.6477827,-3.7091475,-1.7223511,-1.7057483,-0.49399942,-1.8983381,-1.9940999,-2.0629559,-3.5119119,-1.043531,-1.0021725,-1.7362826,-2.2936745,-2.8268266,-1.9451188,-2.4975803,-3.029073,-1.1114773,-1.962753,-1.7254789,-1.919775,-1.3744782,-1.9436954,-2.0110528,-1.6982905,-2.7434785,-0.8450465,-0.79005945,0.005145045,-2.0719428,-1.3661789,-1.8039441,-0.35077414,-0.90595776,-0.7456516,-0.8700387,-2.3919556,-0.7418238,-0.96691835,-1.9107014,-2.7246995,-3.4347355,-1.3524979,-4.431939,-1.8212029,-0.96762925,-0.47886392,-2.5187275,-0.8004822,-1.5868583,-3.2731674,-2.7370508,-2.367788,-0.20818223,-1.4269487,-3.9649215,-1.5810076,-0.2528062,-0.8406404,-1.4860541,-2.2874234,-1.3639655,-0.8690182,-2.486996,-0.544297,-1.914326,-0.6417513,-2.172301,-1.7819023,-1.6776338,-1.6256305,-0.94187444,-1.7377907,-2.266694,-2.6938624,-1.2088779,-2.3028047,-1.3520002,-0.39382595,-2.4824252,-3.162612,-1.9618002,-2.5071375,-1.9729697,-3.3933454,-4.054979,-2.1492214,-1.6088837,-0.18711275,-1.6385117,-2.709854,-0.9072681,-2.1152046,-0.7224696,-2.8865814
