,Date,alpha=-50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716,6.8150716
1,0.001,6.4699283,7.150397,7.0163417,6.58137,6.627781,7.0886917,7.060273,6.627567,6.5107107,6.689129,6.7842426,6.865182,6.739588,6.908717,6.8374286,6.241405,7.070999,6.756989,7.073581,6.6400557,7.11636,6.7260756,6.7996597,6.6112103,6.5279417,6.54536,6.5858884,6.4327383,6.9497733,6.7406287,6.5230894,6.6485405,6.9122486,6.728784,6.6681666,6.8899746,6.872347,6.5164046,7.2867546,6.8086915,6.6099796,6.7724447,6.760674,6.8433347,6.7160406,7.0507216,6.7349477,6.694295,6.8998094,6.7939415,6.766392,6.765136,6.8389654,6.94115,6.9018307,7.1391745,6.6357427,7.0458274,6.9742517,6.989764,6.715815,6.9035387,7.057244,7.1246705,6.7236013,6.6397185,6.895894,6.766281,6.4646053,6.922868,6.8971663,6.9246845,6.944889,6.856258,7.469895,7.001813,6.7286525,6.936484,6.8921056,6.867629,6.7877474,6.6199255,6.999799,6.5157747,6.7473917,6.6114326,6.8490453,6.9982815,7.1266317,6.9990582,6.7586327,7.1397986,7.0973306,6.81078,6.7059536,6.969554,6.5605,6.832606,6.9680433,6.465932,6.9724665
2,0.002,5.9623938,7.2457595,6.998964,6.345648,6.514859,7.463289,7.229055,6.7183194,6.6715713,6.4836984,6.7986646,6.8349605,7.040801,6.680735,6.9351525,6.4671807,7.0968013,6.5864353,7.175467,6.8742237,7.073028,6.4442487,6.6248765,6.8535156,6.337747,6.6623282,6.725562,6.3010755,7.229703,6.7347965,6.747601,6.7227407,6.586459,6.575193,6.854587,6.6406975,6.9989114,6.577216,7.0798907,6.9905567,6.7099657,6.051605,7.1778502,6.567503,6.760085,7.0390854,6.494324,7.282897,6.982883,6.7451687,6.7038546,6.565794,7.102744,6.675802,6.662003,7.0226297,6.6617665,7.210551,6.64052,6.693631,6.3406367,7.0568423,7.112833,7.2384205,6.625147,6.6135883,7.077684,6.6876683,6.659988,6.764624,7.34835,6.7806015,6.8132787,7.0432,7.270073,7.0630684,6.4458885,7.3605857,7.1516447,6.983118,6.8169885,6.386332,6.954629,6.213146,6.8624363,6.6318283,6.704885,7.1765585,7.230029,7.015891,6.7535896,7.216941,7.0070944,6.90942,6.867292,6.9450774,6.632907,6.867827,7.1490607,6.406927,6.690541
3,0.003,5.7409735,6.9440646,7.305731,6.1766148,6.582197,7.278101,7.4066153,6.5585814,6.682727,6.4134064,6.4527965,6.9377913,7.323304,6.5786276,6.2623944,6.390469,6.892389,6.8333735,7.135852,7.132268,6.9229555,6.802239,6.345835,7.1847744,6.6646357,6.987644,6.7216277,6.191385,7.4907594,6.9841394,6.706265,7.21409,6.885533,6.2635517,7.0717683,6.5968137,6.879255,6.7784505,6.5417566,6.8418026,7.060846,6.148923,6.9406004,6.081195,6.920718,7.3327208,6.3321204,7.0587935,6.6821804,6.5012946,6.741591,6.690825,7.4126353,6.318613,6.463738,7.1136804,6.3301377,7.7319946,6.2507358,6.884874,6.1201234,6.8133993,7.020072,6.435831,6.6619678,6.4960737,7.214945,6.676813,6.463418,6.897259,7.7215385,6.90281,6.819147,7.1347423,7.4235554,7.3946185,6.496014,7.2062693,7.113147,7.509499,6.9835787,6.5565004,6.7919593,6.4276724,6.8458953,6.4824677,6.7941737,7.3307366,7.0143585,6.607402,6.400633,7.171542,6.9283924,6.964301,7.021465,6.6716995,6.904954,6.998134,6.76159,6.43313,6.5358467
4,0.004,5.749138,6.685761,7.5715303,6.1046486,6.321777,6.798926,7.7048373,6.6372237,6.885544,6.4718914,6.7828865,6.7267604,7.3876033,6.35811,6.1298885,5.951356,7.0092163,6.582813,7.3186255,7.445148,7.044143,6.596153,6.3818555,7.384698,6.8529286,7.0453963,7.027824,5.9824905,7.7794433,6.8182483,6.5895452,7.096427,7.0406094,5.882011,7.010216,6.382938,6.926999,6.657328,6.397583,6.813532,7.465591,5.9811163,6.824139,5.944559,6.7127247,7.1112056,5.8417087,7.160098,6.924312,6.554948,7.338601,7.0242467,7.6514907,6.7028136,6.4336195,6.8896866,6.4066653,7.9724956,6.100838,6.687305,6.324866,7.0258427,6.938183,6.5955157,6.9423976,6.315255,7.075667,6.7551107,6.324986,7.109538,7.8896813,7.231743,6.6267633,6.813878,7.5645905,7.564956,6.473858,6.6151185,7.6723137,7.8847804,7.407364,6.8726707,6.7391634,6.2599635,6.716295,6.26525,6.4382586,7.314052,6.922251,6.834113,6.3790374,7.3254943,6.825652,7.2182474,6.7786036,6.944791,6.6482167,7.187971,6.816768,6.538669,6.648732
5,0.005,5.6009936,6.5586576,7.853385,6.1843543,6.4211063,7.107483,8.076991,6.7652726,6.8696694,6.305518,6.9353023,6.6904044,7.69934,6.758177,6.13551,5.641019,7.052247,6.607599,7.2706523,7.6417937,6.9913354,6.852042,6.1840158,6.942142,6.8614855,6.8074794,7.168438,5.7813168,8.078987,6.944773,6.7089124,7.240547,7.3773775,6.1391225,6.957923,6.562761,7.033961,6.466712,6.328262,6.475529,7.628923,6.2433033,6.199096,5.8831034,7.23971,6.9646926,5.7235756,7.422411,7.236512,6.393178,7.442396,7.2152257,7.5516663,6.7849307,6.6800027,6.9200068,6.646282,8.373398,6.140985,6.5547366,6.1459403,7.0660114,7.118909,6.736279,6.7284126,6.3163495,7.3377204,6.6212406,6.448082,6.581867,8.32324,7.186424,6.2663774,6.9824677,7.2440653,7.2036886,6.4689736,6.8451986,8.161215,8.046279,8.104507,6.7231064,6.942797,6.415099,6.5800486,6.057352,6.2697115,7.2458897,6.6627,6.8390036,6.613435,7.7299857,6.5924387,7.415123,6.5999312,7.0864005,6.872957,7.3494573,6.8941827,6.5703683,6.6326156
6,0.006,5.0478706,6.568176,7.3718805,6.089804,6.919075,6.581375,8.205998,6.719341,7.237503,6.369753,6.920675,6.904379,7.683994,6.9162946,6.1047583,5.708152,6.943723,6.625738,7.406299,7.821834,7.0238185,7.316135,5.6288767,6.945006,6.823984,6.9901576,7.0278387,5.698722,8.067406,7.2243447,6.280615,7.569304,6.9103184,6.1807094,6.853462,6.6639314,7.0323677,6.4496446,6.0151567,6.8828225,7.874631,6.4193554,5.859071,5.7601075,6.8497047,7.031212,5.854481,7.5186987,7.2253046,6.3241787,7.4407525,7.5794764,7.425067,6.996146,6.8109202,6.7061977,6.6883736,8.24997,5.7136717,7.074994,6.1284814,6.675183,7.7905583,7.1402755,6.8323503,6.2667384,7.5926576,6.450737,6.525173,6.457163,8.453134,7.679196,6.409767,6.8576956,7.2157035,7.378331,6.171612,6.918063,8.230501,7.5816226,7.4469995,6.600269,6.5154343,6.560848,6.397883,5.940408,6.3432,7.444171,6.695296,6.5937166,6.486144,7.634515,6.4999146,7.288488,6.491529,7.371276,6.718571,7.329994,7.183008,6.3431487,6.7108335
7,0.007,4.2781043,6.4614406,7.631773,6.05083,7.038018,6.6504774,8.45085,6.890548,7.4854083,6.602837,6.9952235,6.9962063,7.6473217,6.7282734,6.1918144,5.7276573,6.7219906,6.752412,7.594335,7.8150873,6.710224,7.657094,5.9030547,6.686432,6.971044,7.255653,7.0425825,5.5556235,8.211088,7.417725,6.2502046,7.527604,6.9782557,6.3169937,7.1735716,6.378389,7.142714,6.24908,5.8286815,6.609325,7.9035583,6.596759,5.6571074,5.7313385,6.889281,7.164178,5.790654,7.6884656,7.05835,6.3442597,7.64082,7.558987,7.370925,7.046953,6.8661504,6.737827,6.7255077,7.792883,5.6139164,6.4764786,6.1771407,6.763409,8.039498,7.054206,7.1102743,6.075461,7.826576,5.92717,6.830214,6.4579906,8.275752,7.488344,6.522471,7.14712,7.114293,7.1486225,6.248703,6.8545136,8.297882,7.2167206,7.3155694,6.5705967,6.790332,6.775846,6.377212,6.1221256,6.43347,7.440068,6.7797236,6.6289806,6.840129,7.8484106,6.3581867,7.332674,6.164955,7.2312775,6.461668,7.5005646,7.1320395,6.0877542,6.646926
8,0.008,3.981105,6.44698,7.7199326,5.867063,7.0238185,6.9366627,8.608775,6.9637055,7.312155,6.8235435,6.976929,6.8507767,7.8523393,6.7160325,6.1286964,5.6094127,6.8130565,6.6042466,7.457063,7.411214,6.727929,7.807463,5.7293153,6.8066926,6.8959355,7.6244287,7.0064225,5.7022996,7.9130206,7.481534,6.5636187,7.361425,6.674356,5.9893594,7.2181053,6.4345617,6.9287424,5.998617,5.6356983,6.41865,8.047793,6.4838333,5.691971,5.5490565,7.0243735,7.385991,5.3863597,7.7607994,7.2044744,6.2414794,7.39723,7.269604,7.6766634,6.699153,7.100912,6.779896,6.631467,7.62984,5.540063,6.4037967,6.132248,7.105183,8.060915,7.3095026,7.1521897,6.498064,7.728092,5.7132254,6.645583,6.5186367,8.590915,7.5323873,6.221849,7.201479,7.1877155,7.030037,6.4485283,6.853375,8.297205,7.2350616,7.237627,6.894454,7.2976007,6.7925963,6.1093287,6.055089,6.4340196,7.2150207,6.5914617,6.3535957,6.6449456,8.284616,6.8546324,7.431499,6.427003,6.8052845,6.884479,7.7931285,7.1836033,6.176407,6.5863447
9,0.009000000000000001,4.017192,6.547904,7.916579,5.842895,6.886687,6.7792315,8.975769,6.9889007,6.9701557,6.49627,6.669526,6.76608,7.861483,6.4480057,6.072839,5.954472,7.0990906,6.857114,7.689044,7.3273287,6.904549,7.6926775,5.69999,6.6508374,6.876186,7.4930086,6.858391,5.8347,8.115604,7.6920366,6.739976,7.103518,6.5062814,6.148966,7.2183194,6.73955,6.7828298,6.054296,5.392861,6.3108993,7.869943,6.5687532,5.847056,5.6645784,7.1121836,7.2789187,5.5586767,7.464838,7.444707,6.4104786,7.111931,7.561409,7.323202,6.7136703,7.1631494,6.6354823,7.0551596,7.094283,5.840949,6.4162235,6.182805,7.170587,8.352104,7.495559,7.029215,6.7939997,7.510197,5.961168,6.63009,6.538397,8.403545,7.3937974,6.403878,7.1947,7.2639775,6.698897,6.563004,6.83349,8.532187,6.891201,7.484191,6.962662,7.4460697,7.107469,6.1411724,5.866748,6.373423,7.2074823,6.4954233,6.5749917,6.9395766,8.514742,6.894965,7.2477283,6.332511,6.79408,6.8699813,7.645667,7.257189,6.1759048,6.2827926
