,Date,NhemiTemp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0006127450980392157,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128,1.8037128
1,0.0012254901960784314,1.7988546,1.8040903,1.7606233,1.8707056,1.8125085,1.7938048,1.7788349,1.8058236,1.8176425,1.8110616,1.7097825,1.8216679,1.7950664,1.8756511,1.7928815,1.7974634,1.7247484,1.796823,1.7771518,1.8416189,1.7453412,1.8039074,1.7776563,1.8281097,1.8331512,1.8024633,1.7292417,1.7771652,1.8462851,1.7668856,1.7458429,1.7647845,1.8280833,1.727177,1.8055041,1.8389693,1.8268982,1.804765,1.8151501,1.7864817,1.7966118,1.8583637,1.8431486,1.7867788,1.8121144,1.8426496,1.7047029,1.7001919,1.8222655,1.8216366,1.7994252,1.7592964,1.7933851,1.790943,1.7715577,1.8183109,1.8158255,1.8297092,1.789757,1.8232963,1.8207483,1.79271,1.7705756,1.7639997,1.80387,1.8378866,1.8873967,1.781219,1.8002896,1.8239391,1.7444705,1.7811971,1.7622554,1.8179553,1.8533523,1.8302116,1.7559083,1.8018978,1.8224812,1.8137121,1.7769672,1.7774025,1.8418581,1.8215102,1.8067334,1.7364196,1.7410545,1.8216146,1.8234428,1.8094238,1.9158399,1.804876,1.8410342,1.8311845,1.8183895,1.8019263,1.804291,1.8955487,1.7991946,1.796908,1.8058574
2,0.001838235294117647,1.8008814,1.6988217,1.8130747,1.8529701,1.8597779,1.7979875,1.755335,1.7775025,1.7980814,1.8034993,1.7009124,1.779966,1.7484845,1.8579484,1.7254295,1.8338177,1.6530674,1.7998146,1.7983952,1.8016137,1.7016592,1.7906736,1.7657304,1.8113664,1.8572588,1.8175871,1.6993016,1.7302917,1.7761823,1.8153472,1.7801309,1.7865673,1.8051574,1.706123,1.8035933,1.7775587,1.8673258,1.8803607,1.8492401,1.8269141,1.8137159,1.8873539,1.8593005,1.7620744,1.768142,1.7587875,1.7559301,1.6730083,1.8349689,1.8772385,1.8457355,1.8160852,1.777183,1.788337,1.7859981,1.8552384,1.7725799,1.8027822,1.8625778,1.8874724,1.731455,1.7524002,1.761449,1.7545491,1.7767545,1.8588582,1.925166,1.7765877,1.811346,1.8355625,1.7481282,1.7840182,1.807903,1.8385394,1.7824595,1.7889386,1.7143945,1.8403263,1.793465,1.8124082,1.7820616,1.7932792,1.8594376,1.7846519,1.7839475,1.775002,1.780181,1.871593,1.8615272,1.8876997,1.8744975,1.7995484,1.818835,1.845238,1.8046033,1.834208,1.7641442,1.8633257,1.769566,1.7928444,1.8261698
3,0.0024509803921568627,1.7886281,1.6747499,1.8113902,1.8858138,1.9221764,1.8732481,1.7712075,1.7514791,1.8667804,1.8769311,1.7323507,1.7072418,1.6263299,1.9046503,1.7485819,1.850689,1.6659328,1.8571389,1.7828206,1.8405141,1.6905199,1.7857075,1.7469329,1.758024,1.8291832,1.8245159,1.6348685,1.772146,1.8542373,1.8592689,1.7463475,1.7783784,1.7727436,1.7133684,1.8197933,1.7967957,1.8948033,1.9117384,1.7531052,1.7655393,1.7833053,1.8678502,1.8604217,1.7808399,1.7380705,1.7864136,1.7781024,1.6617478,1.8880695,1.8507695,1.8355783,1.8009963,1.8278364,1.787637,1.7236779,1.8204578,1.7200583,1.7734072,1.8286457,1.8687407,1.7403094,1.812019,1.7081587,1.7494313,1.7768784,1.8930798,2.0026505,1.8348356,1.9131715,1.9261649,1.8013389,1.7824175,1.7927122,1.7839285,1.8215672,1.8180487,1.7069467,1.8989807,1.8278898,1.8217306,1.7773904,1.8991431,1.940476,1.7804406,1.7049304,1.8697008,1.7659161,1.8818344,1.8471502,1.7923118,1.8784297,1.7683798,1.740575,1.8923851,1.7703439,1.7205929,1.7851465,1.7713898,1.7588557,1.87059,1.8208156
4,0.0030637254901960784,1.7937148,1.591672,1.8473666,1.830991,1.9700282,1.9420332,1.7922864,1.7432158,1.8684932,1.9069687,1.7567955,1.691557,1.5632874,1.8911333,1.7219199,1.9062029,1.6714725,1.9298794,1.7882918,1.8125063,1.7287921,1.787534,1.7849106,1.712361,1.8553076,1.8291302,1.6517254,1.7596531,1.815369,1.8539989,1.7462113,1.7013279,1.8162118,1.7067242,1.8199286,1.8602177,1.8805858,1.9657291,1.7945505,1.6890435,1.7943851,1.8105735,1.880371,1.773065,1.7877232,1.813896,1.7324545,1.6487666,1.8209395,1.880292,1.7971613,1.7597797,1.8896691,1.7638766,1.7695425,1.7940266,1.7105532,1.7732513,1.8333529,1.9723414,1.7296007,1.7390741,1.7871178,1.7170988,1.7587357,1.8820534,2.1074765,1.8480363,1.8998389,1.9297558,1.7988142,1.7688606,1.7051154,1.6995536,1.8743315,1.8350275,1.7207041,1.9387183,1.8074677,1.8708076,1.7401065,1.8706622,1.9321239,1.7729194,1.7729353,1.7936332,1.7755122,1.9281703,1.887215,1.8076788,1.8677231,1.7397194,1.7446733,1.8475266,1.8018221,1.7080077,1.8213313,1.8418753,1.7343996,1.7772452,1.795521
5,0.003676470588235294,1.7837565,1.5773004,1.8797433,1.8206103,1.9334409,1.8662007,1.8114301,1.6915517,1.8443369,1.9034746,1.7642066,1.7109662,1.6124599,1.8800132,1.705338,1.9883375,1.6206702,1.923183,1.8119302,1.8741192,1.7599356,1.7999557,1.8504525,1.7356534,1.8179163,1.8364059,1.6495966,1.7664467,1.750415,1.8571632,1.7489597,1.6792057,1.8053757,1.7715458,1.8606808,1.8339229,1.9129473,1.9496899,1.7593967,1.7009892,1.8140693,1.8037457,1.8778117,1.7758431,1.7858386,1.8053665,1.7241603,1.5756692,1.8096621,1.9002945,1.8043215,1.7280403,1.8563935,1.7921932,1.8004237,1.7050844,1.736311,1.8184108,1.8539674,1.9373614,1.7823067,1.7222415,1.8175461,1.7588197,1.6966704,1.9627116,2.1356921,1.8940073,1.8600365,1.8912272,1.8700984,1.7525291,1.6555074,1.7393782,1.8931549,1.8590664,1.7093608,2.0200846,1.8188611,1.8502195,1.7895203,1.8865517,1.8980501,1.8724663,1.8012925,1.8758541,1.7977775,1.8920475,1.9245663,1.7648268,1.8830181,1.7470143,1.7026322,1.7918878,1.778058,1.7398231,1.9161044,1.7984796,1.7230326,1.7657301,1.7429404
6,0.00428921568627451,1.8013382,1.6064451,1.9065429,1.7775875,1.942428,1.7889924,1.8693845,1.7123028,1.8429208,1.9000863,1.8704256,1.7060143,1.5874943,1.8907951,1.7061393,1.9947331,1.5998706,1.9548442,1.8121402,1.9125698,1.7592679,1.7936177,1.8789132,1.7645211,1.7468188,1.7954654,1.6312578,1.7196038,1.752752,1.8961986,1.7821021,1.6969893,1.8141246,1.8264625,1.8215591,1.907926,1.8460383,1.8996623,1.8023554,1.670577,1.8866631,1.7584494,1.8750398,1.7207675,1.740901,1.8208691,1.7953205,1.6032145,1.8996528,1.947477,1.8138403,1.7375784,1.9239821,1.7525294,1.882191,1.6828717,1.7092978,1.8401401,1.8545809,1.94028,1.7665408,1.7009716,1.8405502,1.7997024,1.7480121,1.9825907,2.133812,1.9082246,1.8672091,1.8811489,1.8335079,1.7912472,1.6622328,1.7734809,1.9487873,1.8621739,1.7091585,1.9574925,1.6770915,1.910837,1.7912067,1.8743942,1.8633109,1.8653249,1.8108363,1.8759599,1.8180864,1.8977534,1.8410399,1.7038991,1.9242917,1.7703375,1.7261031,1.737914,1.8239121,1.7478546,1.9442991,1.8205835,1.6827762,1.7484931,1.767789
7,0.004901960784313725,1.8056599,1.6152378,1.8944393,1.771611,1.9486271,1.7555268,1.8860221,1.7270441,1.8257562,1.8089384,1.9272639,1.7070608,1.6394928,1.8706807,1.6445354,1.9854938,1.5452386,1.9029201,1.8412147,2.000697,1.7287687,1.796725,1.8678995,1.7525071,1.7328068,1.7908154,1.6619046,1.7178466,1.7197713,1.8455623,1.8216382,1.6601712,1.7746017,1.8197474,1.8024414,1.9495375,1.8617795,1.9751189,1.7096201,1.650197,1.9092764,1.7819864,1.9836389,1.7706581,1.7604038,1.8036547,1.8700515,1.6051254,1.8842642,1.9660405,1.7081522,1.7079674,1.9195994,1.7411872,1.8761387,1.6757988,1.7195013,1.8647377,1.8518896,2.0046024,1.7198926,1.6772692,1.8685724,1.762052,1.7396976,2.0120165,2.1188521,1.8947946,1.8168387,1.9671248,1.8456942,1.8188331,1.6462554,1.8009628,1.882725,1.8357893,1.6369272,1.9552053,1.6631559,1.8660612,1.8208364,1.8341169,1.8137659,1.8636849,1.8734475,1.8381729,1.7796623,1.9197313,1.8664255,1.7543695,1.8736538,1.8255136,1.7066041,1.6560851,1.8464715,1.7871523,1.9328748,1.8187488,1.6847517,1.7861972,1.7320073
8,0.0055147058823529415,1.8018216,1.6130698,1.9361072,1.7590209,1.9195069,1.7493137,1.9074497,1.6779076,1.8549262,1.7185959,1.9164866,1.6746178,1.6478649,1.8598434,1.5618334,2.0153022,1.5486739,1.8866665,1.7800192,2.080001,1.6840701,1.7432677,1.8651618,1.6851778,1.7028831,1.8197668,1.6991042,1.7715931,1.7600987,1.8443029,1.7976267,1.6994638,1.7510343,1.839984,1.836961,1.8849103,1.813402,1.9276792,1.7141607,1.5810713,1.9309226,1.8700712,1.946634,1.7786103,1.7632442,1.707436,1.8476071,1.644314,1.904661,1.8670335,1.7159694,1.7337161,1.9089657,1.8236821,1.8566105,1.6480939,1.7258602,1.919749,1.8075284,2.0315328,1.7349771,1.694877,1.8930911,1.7528058,1.723579,2.0262554,2.1458204,1.9277682,1.7398014,1.9802352,1.8428473,1.7903874,1.7394525,1.8987911,1.8639379,1.7713583,1.5773765,2.0405445,1.644944,1.8873883,1.8532878,1.8297307,1.8571702,1.7901511,1.8570713,1.8677514,1.7451586,1.9314234,1.876226,1.7323904,1.8448032,1.8391908,1.6526085,1.6670835,1.8294773,1.8316896,1.991228,1.771088,1.7396041,1.761494,1.7006434
9,0.006127450980392157,1.8127733,1.6909522,1.9188197,1.7345896,1.8947959,1.7159563,1.9145564,1.6550964,1.8885422,1.7725493,1.9300576,1.6793865,1.6271054,1.7712321,1.5256329,2.0401812,1.5132717,1.8713135,1.8104012,2.077002,1.7239052,1.7426337,1.8423343,1.6183274,1.6921451,1.7970366,1.6357934,1.7393516,1.6557776,1.9193919,1.7625698,1.6866822,1.7171378,1.9802269,1.9023818,1.9353099,1.7728602,1.9087347,1.7030811,1.5604277,1.8976308,1.8636216,2.0537868,1.8452466,1.759294,1.7089974,1.9019222,1.5808278,1.8792406,1.805252,1.6936233,1.6812066,1.913638,1.8472453,1.8857992,1.626482,1.7315425,1.9387788,1.7890422,2.0304997,1.7037169,1.5965426,1.8692347,1.7671055,1.7288256,2.103821,2.1036146,1.9846781,1.7347498,1.9970666,1.8142298,1.8409696,1.6845019,1.9659466,1.920188,1.8709525,1.6411214,2.0551987,1.5925527,1.9257715,1.8649976,1.7674524,1.8761413,1.8030808,1.8222449,1.7822862,1.7131871,1.9428922,2.0305402,1.7020177,1.8602494,1.8537527,1.6601553,1.6227074,1.8859164,1.8265527,1.950702,1.8152581,1.7717538,1.7203417,1.7409588
